t_s,roll_deg,pitch_rv_deg,pitch_game_deg,pitch_gyro_deg,pitch_accel_deg,gyro_y_rads,gyro_y_filt_rads,raw_ax_mps2,raw_ax_filt_mps2,raw_ay_mps2,raw_az_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
9.371,-5.40,0.82,0.84,-1.17,-3.41,-0.0156,-0.0072,0.6914,0.3495,-1.1484,9.9648,0.22,0.00,0.00,1
9.390,-5.40,0.82,1.05,-1.16,2.65,0.0020,-0.0072,-0.4609,0.1915,-0.1914,8.7734,0.22,0.00,0.00,1
9.411,-5.40,0.82,1.27,-1.08,2.65,-0.0176,-0.0072,-1.0742,0.0122,-0.6914,7.8164,0.22,0.00,0.00,1
9.419,-5.40,0.82,1.37,-0.91,7.47,-0.0547,-0.0072,-1.0742,-0.1547,-0.6914,7.8164,0.22,0.00,0.00,1
9.442,-5.40,0.82,1.57,-0.77,-2.03,0.0391,-0.0072,-0.2695,-0.1231,-0.9961,8.9648,0.19,0.00,0.00,1
9.461,-5.40,0.82,1.68,-0.68,1.37,0.0547,-0.0072,0.0781,-0.1368,-1.1094,9.3437,0.19,0.00,0.00,1
9.479,-5.40,0.82,1.95,-0.68,-0.83,-0.0410,-0.0072,0.1914,-0.0584,-0.8828,9.7695,0.19,0.00,0.00,1
9.491,-5.40,0.82,1.95,-0.70,-1.48,-0.0254,-0.0072,0.5352,0.0074,-0.8047,10.1133,0.19,0.00,0.00,1
9.510,-5.40,0.82,2.19,-0.70,1.87,-0.0410,-0.0072,-0.3437,-0.0072,-0.6914,8.8437,0.19,0.00,0.00,1
9.521,-5.40,0.82,2.26,-0.65,1.87,-0.0039,-0.0072,0.2305,-0.0357,-0.7656,10.0039,0.19,0.00,0.00,1
9.542,-5.62,2.42,2.35,-0.67,-1.67,0.0566,-0.0072,-0.0391,0.0182,-1.4570,9.4648,0.19,0.00,0.00,1
9.560,-5.62,2.42,2.61,-0.53,5.92,-0.0117,-0.0072,-0.9180,-0.1958,-0.8438,8.3516,0.19,0.00,0.00,1
9.572,-5.62,2.42,2.61,-0.40,5.92,0.0137,-0.0072,0.2695,-0.2117,-1.1875,10.0312,0.19,0.00,0.00,1
9.591,-5.62,2.42,2.83,-0.34,4.13,-0.0234,-0.0072,-0.6523,-0.2517,-1.1484,8.3164,0.19,0.00,0.00,1
9.611,-5.62,2.42,2.94,-0.29,-2.32,-0.0312,-0.0072,-0.1914,-0.1697,-0.9570,9.4609,0.19,0.00,0.00,1
9.631,-5.62,2.42,3.00,-0.25,0.80,0.0000,-0.0072,0.3047,-0.1362,-1.4180,9.6875,0.11,0.00,0.00,1
9.649,-5.62,2.42,3.18,-0.28,-2.16,-0.0039,-0.0072,-0.3437,-0.1107,-0.8438,8.6953,0.11,0.00,0.00,1
9.662,-5.62,2.42,3.18,-0.24,1.91,-0.0020,-0.0072,0.4609,-0.0822,-1.1484,10.1875,0.11,0.00,0.00,1
9.682,-5.62,2.42,3.32,-0.35,-2.94,-0.0645,-0.0072,-1.1094,-0.0538,-1.0742,7.4297,0.11,0.00,0.00,1
9.692,-5.62,2.42,3.42,-0.18,8.14,0.0195,-0.0072,0.2305,-0.1802,-0.8438,9.6875,0.11,0.00,0.00,1
9.711,-5.62,2.42,3.47,-0.24,-1.72,-0.0254,-0.0072,-0.6133,-0.1312,-1.1484,8.9258,0.11,0.00,0.00,1
9.729,-5.62,2.42,3.60,-0.19,-1.30,-0.0293,-0.0072,0.1523,-0.1261,-0.8438,9.1953,0.11,0.00,0.00,1
9.742,-5.62,2.42,3.60,-0.21,-1.30,0.0137,-0.0072,0.3437,-0.0680,-1.1094,9.8828,0.11,0.00,0.00,1
9.760,-5.62,2.42,3.76,-0.25,-2.35,0.0078,-0.0072,0.1914,0.0253,-1.0352,9.1992,0.11,0.00,0.00,1
9.789,-5.62,2.42,3.89,-0.31,-2.03,0.0273,-0.0072,0.3047,0.1227,-0.7656,10.0312,0.11,0.00,0.00,1
9.801,-5.62,2.42,3.89,-0.35,-2.09,-0.0293,-0.0072,0.3047,0.1507,-1.3789,9.8437,0.11,0.00,0.00,1
9.811,-5.62,2.42,3.97,-0.38,-2.13,0.0566,-0.0072,0.3047,0.1743,-1.3789,9.8437,0.11,0.00,0.00,1
9.841,-5.71,4.03,4.05,-0.31,3.49,0.0000,-0.0072,0.1133,-0.0045,-0.9961,9.7305,0.07,0.00,0.00,1
9.851,-5.71,4.03,4.05,-0.32,-1.02,-0.0039,-0.0072,-0.8047,-0.0598,-1.0352,8.0781,0.07,0.00,0.00,1
9.869,-5.71,4.03,4.09,-0.21,5.33,-0.0371,-0.0072,0.2695,-0.1061,-0.9180,10.1484,0.07,0.00,0.00,1
9.882,-5.71,4.03,4.09,-0.24,-1.88,0.0176,-0.0072,0.0781,-0.0637,-0.8438,9.5039,0.07,0.00,0.00,1
9.899,-5.71,4.03,4.17,-0.25,-0.83,0.0117,-0.0072,-0.1523,-0.0589,-1.0742,8.7344,0.07,0.00,0.00,1
9.912,-5.71,4.03,4.17,-0.23,0.64,-0.0078,-0.0072,0.1133,-0.0520,-0.8828,9.5039,0.07,0.00,0.00,1
9.929,-5.71,4.03,4.23,-0.25,-1.04,-0.0020,-0.0072,0.5742,0.0657,-0.9180,10.3437,0.07,0.00,0.00,1
9.950,-5.71,4.03,4.25,-0.22,4.66,-0.0137,-0.0072,-0.7266,-0.0780,-0.9570,8.2773,0.07,0.00,0.00,1
9.980,-5.71,4.28,4.30,-0.14,-1.24,0.0586,-0.0072,-0.6914,-0.2055,-1.1484,8.4219,0.07,0.00,0.00,1
9.981,-5.71,4.28,4.30,-0.14,-1.24,0.0586,-0.0072,-0.6914,-0.2055,-1.1484,8.4219,0.07,0.00,0.00,1
10.001,-5.71,4.28,4.34,-0.04,0.61,-0.0176,-0.0072,0.1914,-0.1908,-1.0352,9.9609,0.07,0.00,0.00,1
10.021,-5.71,4.28,4.35,-0.09,-1.46,0.0117,-0.0072,0.1914,-0.0824,-0.8828,9.4609,0.07,0.00,0.00,1
10.038,-5.71,4.28,4.38,-0.12,-1.51,-0.0293,-0.0072,0.1914,-0.0047,-0.8828,9.2695,0.07,0.00,0.00,1
10.051,-5.71,4.28,4.38,-0.15,-1.54,-0.0410,-0.0072,0.3047,0.0345,-0.6133,10.0352,0.04,0.00,0.00,1
10.069,-5.71,4.28,4.40,-0.19,-2.09,0.0156,-0.0072,0.2695,0.1057,-1.4570,9.7656,0.04,0.00,0.00,1
10.089,-5.71,4.28,4.42,-0.15,3.56,-0.0078,-0.0072,-0.5742,-0.0346,-0.6133,8.3906,0.04,0.00,0.00,1
10.099,-5.71,4.28,4.43,-0.15,3.56,-0.0078,-0.0072,0.0391,-0.0233,-1.0352,9.6094,0.04,0.00,0.00,1
10.119,-5.71,4.28,4.46,-0.16,-0.59,0.0469,-0.0072,-0.7266,-0.1232,-0.8828,8.1211,0.04,0.00,0.00,1
10.148,-5.71,4.28,4.50,-0.13,-3.51,0.0176,-0.0072,0.0000,-0.0054,-0.7656,9.6133,0.04,0.00,0.00,1
10.150,-5.71,4.28,4.50,-0.13,-3.51,0.0176,-0.0072,0.0000,-0.0054,-0.7656,9.6133,0.04,0.00,0.00,1
10.179,-5.71,4.28,4.51,-0.12,0.36,-0.0371,-0.0072,0.0781,-0.0125,-0.8828,9.6094,0.04,0.00,0.00,1
10.191,-5.71,4.28,4.51,-0.14,-0.82,-0.0273,-0.0072,0.3437,0.0227,-1.0352,9.8047,0.04,0.00,0.00,1
10.208,-5.71,4.28,4.52,-0.18,-2.36,0.0273,-0.0072,-0.3437,0.0081,-0.8828,8.7383,0.04,0.00,0.00,1
10.221,-5.71,4.28,4.52,-0.14,1.90,-0.0098,-0.0072,0.2695,0.0031,-0.7266,10.0312,0.04,0.00,0.00,1
10.240,-5.71,4.28,4.55,-0.17,-1.89,0.0527,-0.0072,-0.0391,0.0313,-1.2656,9.2695,0.02,0.00,0.00,1
10.252,-5.71,4.28,4.57,-0.17,-0.11,0.0449,-0.0072,-0.7266,-0.0393,-0.5742,8.5000,0.02,0.00,0.00,1
10.271,-5.71,4.28,4.59,0.01,4.53,0.0000,-0.0072,0.2305,-0.1576,-0.9180,9.7266,0.02,0.00,0.00,1
10.288,-5.71,4.28,4.59,-0.02,-1.71,0.0020,-0.0072,-0.2695,-0.1244,-1.1094,8.6992,0.02,0.00,0.00,1
10.311,-5.71,4.28,4.58,-0.05,-2.75,-0.0469,-0.0072,0.1523,0.0007,-0.9180,9.9219,0.02,0.00,0.00,1
10.321,-5.71,4.28,4.58,-0.07,-1.23,0.0273,-0.0072,0.1523,0.0240,-0.9180,9.9219,0.02,0.00,0.00,1
10.349,-5.71,4.28,4.60,-0.14,-2.19,0.0039,-0.0072,-0.2305,0.0442,-0.8828,8.8437,0.02,0.00,0.00,1
10.361,-5.71,4.28,4.60,-0.11,1.14,0.0000,-0.0072,0.2695,0.0420,-1.1094,9.9609,0.02,0.00,0.00,1
10.371,-5.71,4.28,4.63,-0.15,-1.90,0.0410,-0.0072,0.2695,0.0770,-1.1094,9.9609,0.02,0.00,0.00,1
10.391,-5.71,4.28,4.65,-0.03,5.63,0.0273,-0.0072,0.1523,-0.1572,-0.8047,10.0352,0.02,0.00,0.00,1
10.411,-5.71,4.28,4.67,-0.08,-1.22,0.0059,-0.0072,-0.3828,-0.1122,-0.9961,9.0820,0.02,0.00,0.00,1
10.422,-5.71,4.28,4.68,-0.04,2.06,0.0059,-0.0072,-0.0781,-0.1477,-1.0352,9.1211,0.02,0.00,0.00,1
10.441,-5.71,4.28,4.69,-0.03,0.14,-0.0020,-0.0072,0.1523,-0.1096,-1.1094,9.5000,0.00,0.00,0.00,1
10.460,-5.71,4.28,4.73,-0.09,-1.73,0.0586,-0.0072,0.2305,-0.0030,-1.1094,9.6094,0.00,0.00,0.00,1
10.489,-5.71,4.28,4.76,-0.11,0.35,0.0332,-0.0072,0.3437,0.0419,-0.8438,10.0312,0.00,0.00,0.00,1
10.490,-5.71,4.28,4.76,-0.11,0.35,0.0332,-0.0072,0.3437,0.0419,-0.8438,10.0312,0.00,0.00,0.00,1
10.510,-5.71,4.28,4.77,-0.15,0.14,0.0312,-0.0072,-0.0781,0.0342,-1.3789,9.0820,0.00,0.00,0.00,1
10.531,-5.71,4.28,4.77,-0.14,0.14,-0.0312,-0.0072,0.0781,-0.0728,-1.1484,9.8086,0.00,0.00,0.00,1
10.541,-5.71,4.28,4.77,-0.16,-0.81,-0.0215,-0.0072,0.0781,-0.0496,-1.1484,9.8086,0.00,0.00,0.00,1
10.570,-5.71,4.28,4.79,-0.13,1.63,-0.0508,-0.0072,0.4609,-0.0122,-1.0352,10.0742,0.00,0.00,0.00,1
10.582,-5.71,4.28,4.81,-0.19,-2.97,0.0332,-0.0072,0.3047,0.0800,-0.8828,9.9258,0.00,0.00,0.00,1
10.599,-5.71,4.28,4.83,-0.23,-2.11,-0.0273,-0.0072,0.6133,0.1911,-1.4922,9.9258,0.00,0.00,0.00,1
10.611,-5.71,4.28,4.83,-0.30,-3.89,-0.0449,-0.0072,-0.2695,0.1853,-0.7266,8.8867,0.00,0.00,0.00,1
10.629,-5.71,4.28,4.82,-0.27,1.38,0.0059,-0.0072,0.1914,0.1271,-1.1484,9.8867,0.00,0.00,0.00,1
10.650,-5.71,4.28,4.83,-0.15,6.59,-0.0449,-0.0072,-0.9570,-0.1088,-0.9961,7.8555,0.00,0.00,0.00,1
10.661,-5.71,4.28,4.83,-0.02,6.59,-0.0117,-0.0072,0.2695,-0.1410,-0.8438,10.0312,0.00,0.00,0.00,1
10.678,-5.71,4.28,4.86,-0.06,-1.89,0.0684,-0.0072,-0.3437,-0.1187,-1.0352,9.3047,0.00,0.00,0.00,1
10.709,-5.71,4.28,4.88,0.01,1.40,-0.0117,-0.0072,0.1914,-0.1112,-1.0352,9.5391,0.00,0.00,0.00,1
10.711,-5.71,4.28,4.88,0.01,1.40,-0.0117,-0.0072,0.1914,-0.1112,-1.0352,9.5391,0.00,0.00,0.00,1
10.739,-5.71,4.28,4.87,-0.06,-1.77,-0.0430,-0.0072,0.2695,0.0272,-0.8438,9.4648,0.00,0.00,0.00,1
10.751,-5.71,4.28,4.87,-0.10,-1.99,-0.0430,-0.0072,0.3047,0.0673,-0.9180,10.3437,0.00,0.00,0.00,1
10.769,-5.71,4.28,4.85,-0.14,-2.04,0.0039,-0.0072,0.1133,0.1052,-1.3398,9.5039,0.00,0.00,0.00,1
10.781,-5.71,4.28,4.85,-0.15,-1.04,-0.0176,-0.0072,-0.4219,0.0636,-0.7656,8.6211,0.00,0.00,0.00,1
10.821,-6.12,4.84,4.86,-0.07,-1.02,0.0703,-0.0072,-0.8047,-0.2035,-1.1484,8.0430,0.00,0.00,0.00,1
10.822,-6.12,4.84,4.86,-0.07,-1.02,0.0703,-0.0072,-0.8047,-0.2035,-1.1484,8.0430,0.00,0.00,0.00,1
10.831,-6.12,4.84,4.86,0.04,5.36,0.0410,-0.0072,0.2695,-0.2099,-0.8438,10.1094,0.00,0.00,0.00,1
10.849,-6.12,4.84,4.87,0.00,-1.88,-0.0059,-0.0072,-0.0391,-0.1213,-0.9961,9.6094,0.00,0.00,0.00,1
10.872,-6.12,4.84,4.86,-0.00,-0.12,0.0195,-0.0072,0.1523,-0.0128,-1.0352,9.5430,0.00,0.00,0.00,1
10.881,-6.12,4.84,4.85,-0.03,-1.27,0.0156,-0.0072,0.1523,0.0125,-1.0352,9.5430,0.00,0.00,0.00,1
10.910,-6.12,4.84,4.86,-0.09,-1.91,0.0352,-0.0072,-0.3828,0.0073,-1.0742,8.6992,0.00,0.00,0.00,1
10.921,-6.12,4.84,4.86,-0.04,2.17,0.0020,-0.0072,0.1914,-0.0067,-0.6914,9.8867,0.00,0.00,0.00,1
