t_s,lin_ax_raw_mps2,lin_ax_filt_mps2,lin_ay_raw_mps2,lin_ay_filt_mps2,lin_az_raw_mps2,lin_az_filt_mps2,roll_deg,pitch_deg,raw_ax_mps2,raw_ay_mps2,raw_az_mps2,bike_long_acc_raw_mps2,bike_long_acc_filt_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
32.856,-2.1289,-2.2233,-0.2227,-0.0801,0.2578,-0.0479,-3.11,-2.15,-4.1758,-0.6523,9.5430,-4.5555,-4.5924,40.74,0.00,32.14,1
32.868,-2.1289,-2.2088,-0.2227,-0.1020,0.2578,-0.0009,-3.10,-2.13,-3.8672,-0.1523,9.8047,-4.2437,-4.5615,40.74,0.00,28.80,1
32.887,-2.3203,-2.1293,-0.1445,-0.0351,-1.1992,0.0256,-3.08,-2.08,-4.4062,-0.5742,8.0781,-4.7743,-4.5701,40.74,0.00,28.80,1
32.906,-1.8750,-2.1478,-0.3437,-0.0821,0.4883,-0.1868,-3.05,-2.05,-3.9844,-0.7656,9.7695,-4.3476,-4.5338,40.74,0.00,26.44,1
32.919,-1.8750,-2.1059,-0.3437,-0.1223,0.4883,-0.0831,-3.04,-2.04,-4.3672,-0.9180,8.3125,-4.7288,-4.5356,40.74,0.00,26.44,1
32.936,-2.1406,-2.1232,0.5352,-0.1601,-0.1250,-0.2340,-3.00,-2.01,-4.2891,0.1133,9.1602,-4.6459,-4.5829,40.74,0.00,26.44,1
32.959,-1.3516,-2.0079,-0.2383,-0.0419,0.5937,-0.0864,-2.97,-1.98,-3.6016,-0.8828,9.6523,-3.9520,-4.3918,40.74,0.00,22.68,1
32.970,-1.4219,-1.9127,-0.4766,-0.0911,0.3711,0.0002,-2.96,-1.94,-3.6016,-0.8828,9.6523,-3.9461,-4.3233,40.74,0.00,22.68,1
32.990,-2.1641,-1.8594,-0.2148,-0.1823,-0.7070,-0.0389,-2.90,-1.91,-3.9844,-0.4219,9.0391,-4.3231,-4.3794,40.74,0.00,22.68,1
33.007,-1.7656,-1.8576,-0.0234,-0.1492,-0.2500,-0.1273,-2.86,-1.88,-3.7930,-0.4219,10.0742,-4.1274,-4.3468,40.74,0.00,19.14,1
33.026,-2.1562,-1.8324,0.0469,-0.1079,-0.4766,-0.0339,-2.83,-1.87,-4.4062,-0.3437,8.8125,-4.7391,-4.3784,40.74,0.00,19.14,1
33.038,-2.1562,-1.8822,0.0469,-0.0841,-0.4766,-0.1019,-2.79,-1.85,-3.9062,-0.5352,9.6914,-4.2348,-4.3931,40.74,0.00,19.14,1
33.056,-1.6328,-1.8441,-0.1523,-0.0911,0.4023,-0.0137,-2.74,-1.81,-4.6719,-1.3398,8.4258,-4.9935,-4.4081,40.74,0.00,19.14,1
33.075,-1.7500,-1.9325,-0.0937,-0.2727,-0.0937,-0.1692,-2.68,-1.78,-4.0625,-0.4609,9.1992,-4.3799,-4.4716,40.74,0.00,13.75,1
33.089,-1.7500,-1.9045,-0.0937,-0.2452,-0.0937,-0.1576,-2.66,-1.77,-3.8320,-0.2695,9.4258,-4.1473,-4.4387,40.74,0.00,13.75,1
33.107,-0.6445,-1.7133,-0.0234,-0.1490,1.5117,0.0387,-2.61,-1.78,-2.9883,-0.3828,10.7969,-3.3051,-4.1530,40.74,0.00,13.75,1
33.126,-1.7305,-1.4970,-0.0312,-0.1140,-0.0937,0.3280,-2.56,-1.79,-4.0977,-0.3828,9.1992,-4.4161,-4.1582,40.74,0.00,13.75,1
33.140,-1.5703,-1.5359,-0.1094,-0.1019,0.2812,0.2647,-2.54,-1.79,-3.9453,-0.4609,9.5781,-4.2643,-4.1817,40.74,0.00,13.75,1
33.157,-2.8125,-1.6450,-0.7383,-0.1544,-1.4805,0.1284,-2.47,-1.79,-5.2109,-1.0742,7.8125,-5.5288,-4.4849,40.74,0.00,13.75,1
33.178,-1.4922,-1.7312,-0.2773,-0.2545,-0.1406,-0.1259,-2.42,-1.80,-4.0977,-0.6523,9.6523,-4.4177,-4.3983,40.74,0.00,13.75,1
33.198,-1.8906,-1.7174,0.2070,-0.2331,-0.8008,-0.0843,-2.35,-1.71,-4.3281,-0.1133,8.5039,-4.6326,-4.4530,40.74,0.00,13.75,1
33.208,-1.8750,-1.7533,0.1992,-0.1369,-0.8008,-0.2429,-2.33,-1.63,-3.9062,-0.3437,9.0430,-4.1979,-4.4562,40.74,0.00,13.75,1
33.227,-1.4453,-1.6927,-0.0312,-0.0926,-0.2656,-0.2827,-2.26,-1.52,-3.2930,-0.6133,9.0391,-3.5648,-4.3296,40.74,0.00,13.75,1
33.245,-0.3125,-1.3897,-0.3555,-0.1557,-0.4922,-0.2950,-2.16,-1.44,-2.7969,-0.6523,8.8125,-3.0559,-3.9557,40.74,0.00,13.75,1
33.259,-0.3125,-1.2242,-0.3555,-0.1864,-0.4922,-0.3253,-2.11,-1.42,-1.8008,-0.5352,9.3437,-2.0560,-3.7372,40.74,0.00,13.75,1
33.277,1.2734,-0.5837,-0.2617,-0.2158,-0.5312,-0.2763,-2.04,-1.38,-1.2266,-0.5352,8.7773,-1.4759,-3.0355,40.74,0.00,13.75,1
33.297,1.8789,-0.0086,-0.0859,-0.2148,-0.0039,-0.3064,-1.97,-1.38,-0.6133,-0.3437,9.3047,-0.8615,-2.4571,40.74,0.00,13.75,1
33.310,2.7969,0.4826,-0.6250,-0.2294,1.2227,-0.1414,-1.94,-1.39,0.3047,-0.8828,10.5352,0.0549,-1.9011,40.74,0.00,13.75,1
33.327,2.4141,1.1083,-1.1289,-0.3819,0.1797,0.1620,-1.85,-1.39,-0.0781,-1.3789,9.5039,-0.3283,-1.4310,40.74,0.00,13.75,1
33.348,3.3281,1.8815,0.1211,-0.3204,1.4805,0.5379,-1.75,-1.42,0.1523,-0.6133,9.5430,-0.1032,-0.6911,40.74,0.00,13.75,1
33.361,2.6289,2.0478,-0.3945,-0.2939,0.2109,0.5811,-1.69,-1.46,0.1523,-0.6133,9.5430,-0.1096,-0.6018,40.74,0.00,13.75,1
33.379,3.4648,2.3743,-0.8008,-0.3906,1.2656,0.6169,-1.55,-1.48,-0.1133,-0.4609,9.2305,-0.3784,-0.2845,40.74,0.00,13.75,1
33.396,2.3477,2.4363,-0.2734,-0.3902,-0.1133,0.4957,-1.42,-1.46,0.7266,-0.9570,10.3867,0.4647,-0.2433,40.74,0.00,13.75,1
33.416,1.7422,2.5287,-1.1016,-0.5208,-1.3008,0.4277,-1.26,-1.40,-0.7266,-1.2656,8.0391,-0.9777,-0.3208,40.74,0.00,13.75,1
33.429,1.7422,2.4079,-1.1016,-0.6100,-1.3008,0.1622,-1.18,-1.38,0.6914,-0.5352,9.9609,0.4425,-0.3079,40.74,0.00,13.75,1
33.446,2.0859,2.4971,-0.5352,-0.5899,-0.5781,0.1102,-1.01,-1.34,-0.3828,-0.6523,8.7773,-0.6237,-0.2875,40.74,0.00,13.75,1
33.466,2.6523,2.4258,-0.4336,-0.5663,-1.0781,-0.1250,-0.83,-1.29,0.1914,-0.5352,8.2734,-0.0419,-0.2541,40.74,0.00,13.75,1
33.480,3.1133,2.5128,0.4609,-0.4653,-0.1562,-0.2622,-0.73,-1.28,0.6523,0.3828,9.1953,0.4213,-0.1048,40.74,0.00,13.75,1
33.497,3.7344,2.7672,0.2070,-0.1715,0.3320,-0.1886,-0.57,-1.20,1.2656,0.1523,9.6875,1.0475,0.2132,40.74,0.00,13.75,1
33.519,3.7695,3.1023,0.9883,0.0776,0.8008,0.0609,-0.40,-1.12,0.9961,1.2656,10.9961,0.7919,0.4872,40.74,0.00,13.75,1
33.537,3.4727,3.2259,1.2813,0.4007,1.6445,0.4575,-0.27,-0.97,0.2305,0.0000,10.0703,0.0526,0.5182,40.74,0.00,13.75,1
33.549,2.7148,3.1641,0.0078,0.4000,0.7227,0.5786,-0.20,-0.90,-2.0703,0.0781,7.7344,-2.2364,0.2337,40.74,0.00,13.75,1
33.567,0.4141,2.5275,0.0703,0.3026,-1.6133,0.1025,-0.07,-0.79,-0.5742,-0.2305,8.3516,-0.7220,-0.3430,40.74,0.00,13.75,1
33.587,1.5742,2.2060,-0.0312,0.1493,-0.7344,-0.2873,0.05,-0.70,-0.9180,0.0000,8.6211,-1.0507,-0.5444,40.74,0.00,0.00,1
33.599,1.5742,2.1090,-0.0312,0.1215,-0.7344,-0.3560,0.11,-0.65,0.7266,0.7266,10.3477,0.6030,-0.4892,40.74,0.00,0.00,1
33.617,2.6055,2.3424,0.2422,0.2345,-0.3555,-0.1047,0.22,-0.52,0.1133,0.3047,9.0000,0.0117,-0.2476,40.74,0.00,0.00,1
33.637,3.5273,2.4908,-0.0781,0.2110,0.4180,-0.1139,0.32,-0.40,1.0352,0.0000,9.7656,0.9540,0.0344,40.74,0.00,0.00,1
33.650,3.5273,2.6500,-0.0781,0.1666,0.4180,-0.0322,0.38,-0.35,0.0000,0.0391,7.9297,-0.0726,0.0942,40.74,0.00,0.00,1
33.667,2.7969,2.8404,-0.6836,0.0488,-0.4648,0.0248,0.50,-0.27,0.3047,-0.5742,8.8867,0.2456,0.1173,40.74,0.00,0.00,1
33.689,1.8711,2.6833,-1.1680,-0.2753,-2.3398,-0.4301,0.66,-0.17,0.2695,-0.4219,8.7734,0.2276,-0.0239,40.74,0.00,0.00,1
33.701,2.7539,2.6292,-0.5703,-0.3646,-0.5781,-0.5825,0.75,-0.13,0.2695,-0.4219,8.7734,0.2352,0.0159,40.74,0.00,0.00,1
33.721,2.4766,2.6291,-0.0586,-0.3561,-0.2734,-0.5342,0.91,-0.04,1.3789,0.0391,11.8359,1.3591,0.1289,40.74,0.00,0.00,1
33.746,1.9258,2.8827,0.4414,-0.2225,1.0313,0.3924,1.14,0.07,-0.5352,0.6523,10.3867,-0.5350,0.1954,40.74,0.00,0.00,1
33.756,2.0703,2.7473,0.0781,-0.1495,1.9492,0.5639,1.14,0.07,-0.3828,0.3047,11.2969,-0.3827,0.1066,40.74,0.00,0.00,1
33.769,2.0703,2.6433,0.0781,-0.1146,1.9492,0.7767,1.31,0.18,-2.1445,-0.6523,8.6172,-2.1261,-0.1067,40.74,0.00,0.00,1
33.787,2.5742,2.1296,-0.5625,-0.2982,3.1055,0.7241,1.49,0.29,0.1133,-0.3047,12.4492,0.1511,-0.2905,40.74,0.00,0.00,1
33.806,1.1523,2.1674,-0.9336,-0.4196,0.2695,1.3091,1.66,0.40,-1.3008,-0.6523,9.6133,-1.2452,-0.4478,40.74,0.00,0.00,1
33.820,1.1523,2.0115,-0.9336,-0.4985,0.2695,1.1494,1.75,0.44,-0.0781,0.3047,10.5703,-0.0156,-0.4714,40.74,0.00,0.00,1
33.838,1.6406,2.0050,1.0508,-0.2996,-0.2344,1.0032,1.92,0.52,-0.8047,1.3789,9.1172,-0.7287,-0.4732,40.74,0.00,0.00,1
33.855,2.4297,1.9648,1.5273,0.1215,0.3867,0.7019,2.11,2.17,0.0000,1.8789,9.7305,0.3596,-0.3040,40.74,0.00,0.00,1
33.871,1.0508,1.9574,1.2422,0.4098,-2.0664,0.4359,2.19,2.81,-1.3789,1.6094,7.2773,-0.9099,-0.4455,40.74,0.00,0.00,1
33.888,1.6563,1.7487,0.8828,0.6171,-0.4570,-0.1450,2.34,3.86,-0.7656,1.2656,8.8867,-0.1170,-0.4018,40.74,0.00,0.00,1
33.907,1.8867,1.7682,-0.2773,0.4510,-0.8398,-0.3361,2.46,4.67,-1.3008,-0.0781,7.2773,-0.5145,-0.2568,40.74,0.00,0.00,1
33.927,2.0859,1.6655,-0.3437,0.1536,-0.9609,-0.7689,2.58,5.30,-0.3047,0.0781,8.3906,0.5897,-0.0966,40.74,0.00,0.00,1
33.939,2.0859,1.7585,-0.3516,0.0423,-0.9609,-0.8114,2.64,5.58,-0.4609,0.1523,8.0820,0.4806,0.0532,40.74,0.00,0.00,1
33.957,1.9219,1.8151,-0.2930,-0.0564,-1.2695,-0.9221,2.76,6.05,0.7266,1.2656,9.7266,1.7483,0.2872,40.74,0.00,0.00,1
33.977,2.6641,2.1495,1.0234,0.1917,-0.1562,-0.6158,2.87,6.45,0.3047,1.4922,9.1953,1.3948,0.7088,40.74,0.00,0.00,1
33.990,2.6641,2.2285,1.0234,0.3195,-0.1562,-0.5452,2.92,6.66,0.8047,1.5313,10.1914,1.9289,0.8594,40.74,0.00,0.00,1
34.007,2.3437,2.4516,1.1172,0.5718,-0.5312,-0.2382,3.00,7.02,0.0000,1.6094,8.8164,1.1857,1.0613,40.74,0.00,0.00,1
34.026,2.5273,2.4357,0.7578,0.6977,-0.0352,-0.2816,3.06,7.34,0.1914,1.2656,9.3047,1.4326,1.1510,40.74,0.00,0.00,1
34.041,1.1797,2.3482,0.2187,0.6679,-2.2578,-0.4049,3.09,7.48,-1.1484,0.7266,7.0859,0.1158,0.9203,40.74,0.00,0.00,1
34.058,2.5742,2.1283,0.2109,0.5399,0.3086,-0.7251,3.14,7.69,0.2695,0.7266,9.6484,1.5695,1.0138,40.74,0.00,0.00,1
34.077,1.9922,2.1515,0.2500,0.4364,0.1250,-0.4133,3.17,7.84,-0.3828,0.8438,8.6602,0.9433,1.0068,40.74,0.00,0.00,1
34.097,1.8906,2.0839,0.3203,0.3991,-0.6797,-0.4387,3.20,7.99,-0.1523,1.2266,9.4648,1.1977,1.0127,40.74,0.00,0.00,1
34.109,2.1133,2.0753,0.6953,0.4392,0.1250,-0.3685,3.22,8.06,0.1523,0.9961,9.3867,1.5147,1.0807,40.74,0.00,0.00,1
34.128,2.4180,2.1535,0.4648,0.4609,0.0508,-0.2449,3.22,8.19,-0.3437,1.0352,8.8125,1.0409,1.1693,40.74,0.00,0.00,1
34.146,2.6250,2.1544,0.4258,0.4670,1.0078,-0.1845,3.21,8.29,0.3828,0.9570,10.3477,1.7839,1.2901,40.74,0.00,0.00,1
34.160,2.6250,2.2267,0.4258,0.4607,1.0078,-0.0013,3.21,8.32,-0.0781,0.4609,9.5039,1.3288,1.3300,40.74,0.00,0.00,1
34.177,1.8281,2.2001,0.3125,0.3387,-0.2969,0.0665,3.20,8.40,-0.3828,0.8438,9.0430,1.0380,1.2656,40.74,0.00,0.00,1
34.197,1.8125,2.0934,-0.2266,0.2882,-0.2187,-0.0303,3.19,8.48,-0.3828,0.3047,9.1172,1.0507,1.2039,40.74,0.00,0.00,1
34.218,1.8906,2.0149,0.0039,0.1637,-0.4883,-0.1542,3.18,8.58,0.0000,0.8828,9.1953,1.4516,1.2067,40.74,0.00,0.00,1
34.229,2.1797,2.0189,0.3516,0.1670,-0.1406,-0.1777,3.18,8.61,0.0000,0.8828,9.1953,1.4558,1.2450,40.74,0.00,0.00,1
34.249,2.3945,2.1067,0.0820,0.1885,0.3555,-0.0889,3.15,8.65,0.0391,0.9180,9.5430,1.5023,1.3692,40.74,0.00,0.00,1
34.268,2.1953,2.1443,0.3945,0.2275,0.2031,0.0034,3.12,8.71,-0.9180,0.4961,7.6992,0.5542,1.3322,40.74,0.00,0.00,1
34.279,1.2227,2.0062,-0.0273,0.1996,-1.6367,-0.2350,3.11,8.73,-0.1523,0.8828,8.5820,1.3246,1.2223,40.74,0.00,0.00,1
34.297,1.9805,1.9517,0.3594,0.2208,-0.7461,-0.4354,3.09,8.78,0.3437,-0.0391,10.2305,1.8276,1.2924,40.74,0.00,0.00,1
34.316,2.8008,2.1249,0.4023,0.0838,2.4336,0.0479,3.08,8.83,0.6914,0.9180,11.7617,2.1843,1.5538,40.74,0.00,0.00,1
34.330,2.8008,2.2288,0.4023,0.1327,2.4336,0.4143,3.06,8.88,-0.6133,0.5352,8.3516,0.8876,1.5475,40.74,0.00,0.00,1
34.347,2.1992,2.1563,-0.8281,0.0567,-0.0586,0.3057,3.05,8.89,0.1133,-0.3047,9.2695,1.6163,1.4726,40.74,0.00,0.00,1
34.366,1.5352,2.1153,-0.0937,-0.1355,-0.9766,0.1290,3.03,8.94,-0.5352,0.4219,8.3555,0.9768,1.3721,40.74,0.00,0.00,1
34.381,1.5352,2.0262,-0.0937,-0.1291,-0.9766,-0.0408,3.02,8.96,0.1914,0.4609,10.1875,1.7065,1.3700,40.74,0.00,0.00,1
34.399,0.8203,1.9464,0.4492,-0.0657,-1.5117,-0.0281,3.01,9.01,-1.2266,0.9570,7.8164,0.2975,1.1733,40.74,0.00,0.00,1
34.418,2.0391,1.7497,0.7500,0.1561,0.9766,-0.1517,2.98,9.05,-0.4219,0.4609,9.2266,1.1080,1.1902,40.74,0.00,0.00,1
34.438,1.6016,1.7349,-0.0469,0.1482,-0.0977,-0.0694,2.96,9.07,-0.1914,0.2305,9.7656,1.3416,1.1860,40.74,0.00,0.00,1
34.450,1.8242,1.7396,-0.2773,0.0696,0.4414,0.0071,2.95,9.08,-0.0391,-0.1133,9.4219,1.4961,1.2331,40.74,0.00,0.00,1
34.467,1.9688,1.7956,-0.6133,-0.1031,0.0937,0.0534,2.94,9.09,0.2305,0.4219,9.5820,1.7683,1.3297,40.74,0.00,0.00,1
34.486,1.4805,1.8657,0.0664,-0.1153,-1.0156,0.0118,2.92,9.14,-0.4961,0.5742,8.3164,1.0485,1.3202,40.74,0.00,0.00,1
34.500,1.4805,1.8065,0.0664,-0.0874,-1.0156,-0.1460,2.91,9.13,0.2305,1.3008,10.3477,1.7746,1.3365,40.74,0.00,0.00,1
34.519,1.8398,1.8689,0.1602,0.1221,0.8398,0.1227,2.88,9.18,-0.1133,0.6523,10.1484,1.4388,1.4118,40.74,0.00,0.00,1
34.536,1.0625,1.7952,0.1602,0.1350,-0.5000,0.2600,2.86,9.23,-0.8828,0.6523,8.8125,0.6772,1.2525,40.74,0.00,0.00,1
34.559,1.1172,1.5538,-0.2617,0.0788,-0.5391,-0.0051,2.85,9.23,-0.9180,-0.0781,8.1211,0.6431,1.0697,40.74,0.00,0.00,1
34.568,0.9961,1.4770,-0.5703,0.0018,-1.1914,-0.1393,2.83,9.24,-0.9180,-0.0781,8.1211,0.6441,1.0044,40.74,0.00,0.00,1
34.590,1.9375,1.4577,0.1680,-0.0798,0.3789,-0.2568,2.81,9.22,0.0781,0.7266,10.3867,1.6370,1.1551,40.74,0.00,0.00,1
34.607,1.9688,1.6007,0.2422,0.0069,1.0703,0.0765,2.78,9.25,0.4609,0.4219,10.4180,2.0250,1.3235,40.74,0.00,0.00,1
34.626,1.2070,1.7384,0.2891,0.0304,-0.5391,0.2937,2.76,9.27,-0.6523,0.7656,8.7734,0.9148,1.3172,40.74,0.00,0.00,1
34.637,1.2070,1.6568,0.2891,0.0701,-0.5391,0.1658,2.75,9.27,-0.5742,0.6523,8.9609,0.9925,1.2616,40.74,0.00,0.00,1
34.658,0.4961,1.4593,-0.2852,0.0758,-2.0352,-0.1552,2.72,9.27,-1.3398,0.1914,7.2773,0.2279,1.0006,40.74,0.00,0.00,1
34.670,0.4883,1.2449,-0.2852,-0.0041,-2.0352,-0.5713,2.71,9.27,0.4961,0.4609,10.2656,2.0633,0.9764,40.74,0.00,0.00,1
34.687,2.3086,1.4332,-0.0078,-0.0224,0.9531,-0.3251,2.67,9.28,0.0391,0.3047,9.6875,1.6082,1.2482,40.74,0.00,0.00,1
34.706,2.2187,1.6298,-0.0781,-0.0533,0.6875,-0.0275,2.64,9.30,0.4219,0.3828,10.0000,1.9937,1.4564,40.74,0.00,0.00,1
34.721,2.2187,1.7203,-0.0781,-0.0571,0.6875,0.0823,2.63,9.29,-0.3047,0.5742,8.9219,1.2666,1.4807,40.74,0.00,0.00,1
34.739,1.8789,1.7103,0.2656,0.0022,0.6484,0.0668,2.61,9.29,0.1133,0.7266,9.9648,1.6834,1.4998,40.74,0.00,0.00,1
34.756,0.6406,1.6591,-0.5000,0.0157,-1.6523,0.0477,2.59,9.27,-1.1094,-0.0391,7.6602,0.4582,1.2808,40.74,0.00,0.00,1
34.778,1.8203,1.5729,-0.3398,-0.1247,0.6094,-0.0313,2.56,9.27,-0.8047,-0.0391,8.9609,0.7627,1.3344,40.74,0.00,0.00,1
34.789,0.9219,1.5391,-0.4922,-0.1699,-0.3477,-0.0095,2.55,9.28,-0.8047,-0.0391,8.9609,0.7649,1.2469,40.74,0.00,0.00,1
34.810,1.1758,1.3691,-0.0625,-0.1749,-0.5000,-0.1858,2.54,9.30,-0.3437,0.7656,9.4609,1.2284,1.1792,40.74,0.00,0.00,1
34.828,1.3594,1.3549,0.3125,-0.0600,0.1484,-0.1314,2.53,9.30,-0.0781,0.5742,9.3086,1.4935,1.2141,40.74,0.00,0.00,1
34.840,1.6016,1.3931,0.1289,-0.0058,-0.0039,-0.0929,2.52,9.29,-0.0391,0.4961,9.4219,1.5315,1.2788,40.74,0.00,0.00,1
34.858,1.6250,1.4574,0.0508,0.0151,0.1094,-0.0426,2.51,9.26,-0.0391,0.2695,9.8867,1.5272,1.3494,40.74,0.00,0.00,1
34.876,2.1758,1.5554,-0.4766,-0.0610,0.9531,0.1706,2.50,9.25,0.5352,-0.0391,10.2656,2.0999,1.5365,40.74,0.00,0.00,1
34.891,2.1758,1.6507,-0.4766,-0.1249,0.9531,0.2908,2.50,9.26,-0.5352,0.6133,8.8867,1.0311,1.5376,40.74,0.00,0.00,1
34.908,1.4648,1.5517,0.3672,-0.0444,0.1875,0.1746,2.48,9.29,-0.1523,0.8047,9.5000,1.4177,1.4505,40.74,0.00,0.00,1
34.927,0.5352,1.4527,-0.0156,0.0417,-1.6133,0.0342,2.47,9.31,-1.0742,0.4219,7.6992,0.4994,1.2380,40.74,0.00,0.00,1
34.947,1.6406,1.4371,0.3672,0.1101,0.5703,0.0502,2.45,9.32,0.0781,0.3437,9.5820,1.6533,1.3476,40.74,0.00,0.00,1
34.959,1.6641,1.4703,-0.0937,0.1128,0.2656,0.1057,2.44,9.32,0.0781,0.3437,9.5820,1.6544,1.3947,40.74,0.00,0.00,1
34.979,0.8438,1.4103,-0.1602,0.0322,-0.5781,0.0306,2.42,9.33,-0.2305,0.3047,9.0820,1.3463,1.2948,40.74,0.00,0.00,1
34.997,1.3320,1.3577,-0.1250,-0.0146,-0.2344,-0.0659,2.40,9.30,-0.0391,0.2695,9.8477,1.5340,1.3238,40.74,0.00,0.00,1
35.010,1.5078,1.3790,-0.1523,-0.0432,0.5312,0.0144,2.39,9.29,-0.3047,0.4219,8.9219,1.2668,1.3487,40.74,0.00,0.00,1
35.028,1.2266,1.3533,0.0000,-0.0405,-0.3867,-0.0422,2.38,9.28,0.0000,0.7266,10.0742,1.5683,1.3492,40.74,0.00,0.00,1
35.046,1.5938,1.3983,-0.1914,0.0201,0.4180,0.1386,2.36,9.30,0.0781,0.2305,9.7266,1.6506,1.4420,40.74,0.00,0.00,1
35.061,1.5938,1.4283,-0.1914,-0.0124,0.4180,0.1815,2.35,9.31,-0.9180,0.4961,8.3945,0.6555,1.3945,40.74,0.00,0.00,1
35.078,0.8789,1.2751,-0.2227,-0.0282,-0.4648,-0.0114,2.34,9.32,-0.6133,0.1914,8.8437,0.9618,1.2322,40.74,0.00,0.00,1
35.097,0.9023,1.1646,-0.4141,-0.0986,-0.5781,-0.1491,2.32,9.30,-0.5742,0.0000,8.7344,0.9976,1.1635,40.74,0.00,0.00,1
35.119,1.7969,1.3299,-0.1094,-0.1198,0.5703,0.0304,2.30,9.26,0.2695,0.4961,10.4531,1.8345,1.1725,40.74,0.00,0.00,1
35.129,1.7148,1.3951,0.0820,-0.1028,1.1367,0.1586,2.30,9.26,0.2695,0.4961,10.4531,1.8350,1.2742,40.74,0.00,0.00,1
35.150,1.5508,1.4789,-0.2539,-0.0914,0.2578,0.3571,2.30,9.27,-0.7656,0.6914,8.6211,0.8014,1.3513,40.74,0.00,0.00,1
35.168,0.6641,1.3030,0.2852,-0.0182,-0.6953,0.1180,2.28,9.26,-0.3437,0.6133,9.4219,1.2217,1.2290,40.74,0.00,0.00,1
35.180,1.0703,1.2240,0.1992,0.0357,0.1016,0.0604,2.27,9.25,-1.0352,0.0000,7.8906,0.5297,1.1719,40.74,0.00,0.00,1
35.198,0.3711,1.0257,-0.4062,-0.0519,-1.4297,-0.2668,2.27,9.22,0.2305,0.6523,10.2695,1.7890,1.0897,40.74,0.00,0.00,1
35.217,1.3359,1.1326,-0.1758,-0.0214,0.4883,-0.0247,2.26,9.19,-0.0391,0.2305,9.8086,1.5152,1.2671,40.74,0.00,0.00,1
35.236,1.6641,1.2165,-0.2070,-0.0677,0.5703,0.1274,2.24,9.21,0.3047,0.1914,9.8867,1.8616,1.4142,40.74,0.00,0.00,1
35.248,1.6641,1.2853,-0.2070,-0.0891,0.5703,0.1954,2.24,9.22,-0.2695,0.3828,9.1211,1.2890,1.4373,40.74,0.00,0.00,1
35.266,1.4219,1.2749,0.2148,-0.0566,0.6094,0.1705,2.23,9.19,0.0781,0.6133,9.9219,1.6318,1.4624,40.74,0.00,0.00,1
35.290,0.1328,1.1270,-0.3203,-0.0463,-1.6875,-0.0327,2.22,9.15,-0.2695,0.7266,9.8047,1.2784,1.2331,40.74,0.00,0.00,1
35.299,1.0430,1.0471,0.3359,-0.0358,0.4883,-0.1128,2.22,9.13,-0.2695,0.7266,9.8047,1.2746,1.2395,40.74,0.00,0.00,1
35.316,0.8750,1.0325,-0.0078,0.0421,-0.2031,0.0023,2.20,9.14,-0.4219,0.3828,9.1172,1.1228,1.2158,40.74,0.00,0.00,1
35.337,1.0664,1.0212,0.1445,0.0588,-0.0039,-0.0236,2.18,9.14,-0.1914,0.4961,9.2695,1.3537,1.2526,40.74,0.00,0.00,1
35.351,1.0820,1.0336,0.1133,0.0730,-0.0508,-0.0265,2.17,9.13,0.3828,0.4961,9.9648,1.9258,1.3204,40.74,0.00,0.00,1
35.368,1.6563,1.1744,0.1055,0.0827,0.6484,0.1214,2.15,9.10,-0.5742,0.3828,8.5391,0.9640,1.4146,40.74,0.00,0.00,1
35.388,1.0898,1.1283,0.4219,0.0995,0.8789,0.0889,2.15,9.08,-0.1523,0.8047,10.1875,1.3821,1.3506,40.74,0.00,0.00,1
35.401,1.0820,1.1186,0.4219,0.1709,0.8789,0.2638,2.12,9.05,-0.0391,0.1914,9.1992,1.4906,1.3655,40.74,0.00,0.00,1
35.418,1.1953,1.1333,-0.1836,0.1081,-0.1172,0.2178,2.10,9.07,-1.0352,0.6133,8.3945,0.4982,1.3222,40.74,0.00,0.00,1
35.436,0.7578,0.9150,-0.0977,0.1014,-0.3867,-0.0818,2.06,9.06,-0.4609,0.2695,8.9219,1.0713,1.1682,40.74,0.00,0.00,1
35.456,0.5898,0.8570,-0.3594,0.0240,-0.5781,-0.1836,2.04,9.06,-0.6133,0.0000,8.7383,0.9184,1.1071,40.74,0.00,0.00,1
35.469,1.6914,0.8860,0.2539,-0.0118,1.1055,-0.1362,2.03,9.04,0.4961,0.6133,10.4141,2.0246,1.3104,40.74,0.00,0.00,1
35.487,1.3789,1.0894,0.3398,0.0705,0.7617,0.1884,1.99,9.03,0.1914,0.6914,10.0742,1.7177,1.4451,40.74,0.00,0.00,1
35.508,1.4102,1.1950,0.0234,0.0923,0.6016,0.3484,1.95,9.04,-0.1523,0.3437,9.0039,1.3755,1.5211,40.74,0.00,0.00,1
35.527,1.1953,1.1701,-0.0742,0.0546,0.5625,0.2447,1.91,9.03,0.0391,0.2695,9.8867,1.5653,1.5134,40.74,0.00,0.00,1
35.539,1.1953,1.1756,-0.0742,0.0261,0.5625,0.3150,1.89,9.04,-1.2656,0.0000,7.4687,0.2632,1.4211,40.74,0.00,0.00,1
35.559,1.3711,0.9292,0.4297,-0.0227,1.0234,-0.0552,1.86,9.03,0.2305,0.7656,10.3477,1.7582,1.3573,40.74,0.00,0.00,1
35.577,0.8633,1.0392,0.1328,0.1094,-0.0117,0.2297,1.81,9.05,-0.2695,0.4609,9.3047,1.2608,1.3841,40.74,0.00,0.00,1
