t_s,lin_ax_raw_mps2,lin_ax_filt_mps2,lin_ay_raw_mps2,lin_ay_filt_mps2,lin_az_raw_mps2,lin_az_filt_mps2,roll_deg,pitch_deg,raw_ax_mps2,raw_ay_mps2,raw_az_mps2,bike_long_acc_raw_mps2,bike_long_acc_filt_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
19.577,-4.6055,-4.1282,1.1758,0.8869,-1.9375,-0.8369,-2.82,-1.76,-4.0234,0.8438,8.7773,-4.0234,-4.3455,28.48,57.04,118.54,1
19.590,-3.7187,-4.0976,1.3203,0.9731,-0.6328,-0.8801,-2.82,-1.82,-3.2930,0.8438,11.1523,-3.2930,-4.2158,28.48,57.04,117.22,1
19.608,-2.9727,-3.8250,1.3203,1.0715,1.7422,-0.2843,-2.81,-1.83,-3.7930,0.1914,9.5039,-3.7930,-3.9941,28.48,57.04,116.39,1
19.627,-2.8281,-3.6215,0.0156,0.9192,1.0508,0.0156,-2.81,-1.87,-3.1797,-0.4609,10.4531,-3.1797,-3.7898,28.48,57.04,115.38,1
19.639,-2.8281,-3.4996,0.0156,0.7804,1.0508,0.1746,-2.80,-1.86,-2.8359,-0.5352,11.0352,-2.8359,-3.6686,28.48,57.04,114.89,1
19.656,-4.6406,-3.3378,-0.7578,0.4411,-1.7461,0.3665,-2.77,-1.78,-5.0547,-1.2266,7.6602,-5.0547,-3.8757,28.48,57.04,220.99,1
19.677,-3.4609,-3.6129,0.8047,0.2261,0.5937,-0.0455,-2.71,-1.76,-3.9062,0.3437,10.0039,-3.9062,-3.9559,28.48,57.04,108.97,1
19.690,-4.2891,-3.6455,0.1406,0.3010,-0.3203,0.0229,-2.68,-1.73,-4.7500,-0.3047,9.0781,-4.7500,-4.1317,28.48,57.04,107.68,1
19.707,-3.4531,-3.7933,0.2461,0.2548,-0.8633,-0.1376,-2.61,-1.70,-3.9453,-0.1914,8.5430,-3.9453,-4.1644,28.48,57.04,107.02,1
19.729,-3.3437,-3.6605,0.3164,0.2626,0.2539,-0.2134,-2.54,-1.69,-2.8359,-0.4219,10.4531,-2.8359,-3.9850,28.48,57.04,105.81,1
19.741,-2.2891,-3.5275,0.0078,0.2462,1.0586,-0.0772,-2.50,-1.68,-2.8359,-0.4219,10.4531,-2.8359,-3.8085,28.48,57.04,103.86,1
19.760,-3.2891,-3.2589,-0.2773,0.1211,0.7148,0.2572,-2.42,-1.65,-3.8320,-0.0781,9.8828,-3.8320,-3.7666,28.48,57.04,104.45,1
19.778,-3.2383,-3.2562,0.3281,0.1421,0.4844,0.3360,-2.35,-1.63,-3.7539,-0.3047,9.7656,-3.7539,-3.7789,28.48,57.04,101.46,1
19.796,-4.9531,-3.3650,0.3516,0.1597,-2.3867,0.1338,-2.29,-1.62,-5.5937,-0.0391,7.0117,-5.5937,-4.1776,28.48,57.04,101.47,1
19.809,-4.9531,-3.6089,0.3516,0.1892,-2.3867,-0.2533,-2.26,-1.63,-4.4062,0.8828,8.5820,-4.4062,-4.3001,28.48,57.04,99.23,1
19.828,-3.3828,-3.6923,-1.0742,0.2503,0.0625,-0.4405,-2.23,-1.63,-4.0625,-1.4570,9.4609,-4.0625,-4.2774,28.48,57.04,97.11,1
19.847,-3.0352,-3.5558,0.1055,-0.1069,0.9063,-0.2015,-2.16,-1.62,-3.7539,-0.2695,10.3086,-3.7539,-4.1358,28.48,57.04,94.62,1
19.860,-3.0352,-3.4758,0.1055,-0.0743,0.9063,-0.0314,-2.14,-1.60,-4.3281,-0.0781,9.7305,-4.3281,-4.1231,28.48,57.04,93.79,1
19.877,-3.2109,-3.4486,0.1445,0.0291,-0.4727,0.0610,-2.10,-1.59,-3.9844,-0.2305,8.9258,-3.9844,-4.1169,28.48,57.04,95.02,1
19.900,-3.3477,-3.3886,1.1719,0.2263,-0.5430,-0.1317,-2.06,-1.65,-3.2187,-0.6523,10.0000,-3.2187,-4.0415,28.48,57.04,91.79,1
19.917,-2.4141,-3.1704,-0.2852,0.1720,0.6016,0.0050,-2.03,-1.67,-4.0625,-0.1914,8.8867,-4.0625,-3.8757,28.48,57.04,90.26,1
19.930,-3.2344,-3.1290,0.1758,0.1416,-0.5039,-0.0328,-2.01,-1.69,-4.7109,-1.3008,7.1641,-4.7109,-3.9689,28.48,57.04,89.54,1
19.948,-3.8672,-3.2989,-0.9258,-0.0925,-2.2344,-0.5494,-2.00,-1.73,-3.2187,-1.6836,8.7383,-3.2187,-4.0600,28.48,0.00,89.82,1
19.968,-1.0547,-2.9622,0.5586,-0.3374,2.4375,-0.4288,-1.97,-1.83,-1.9141,0.1914,11.8359,-1.9141,-3.4844,28.48,0.00,88.47,1
19.979,-1.0469,-2.5389,0.5586,-0.1391,2.4375,0.2056,-1.96,-1.87,-2.4141,-0.2305,11.2187,-2.4141,-3.1769,28.48,0.00,85.52,1
19.997,-1.5234,-2.2212,0.1445,-0.0328,1.8320,0.7046,-1.98,-1.89,-5.5547,-0.7656,7.3906,-5.5547,-3.2118,28.48,0.00,85.85,1
20.016,-4.3945,-2.8477,-0.6836,-0.1460,-2.1875,-0.0121,-2.02,-1.85,-5.3242,-1.0742,7.2070,-5.3242,-3.9595,28.48,0.00,83.58,1
20.030,-4.3945,-3.0853,-0.6836,-0.2286,-2.1875,-0.3462,-2.02,-1.89,-2.4531,-0.5742,10.1094,-2.4531,-3.9395,28.48,0.00,81.23,1
20.047,-3.3984,-2.8626,-0.8203,-0.2912,-1.2305,-0.3048,-2.07,-1.91,-4.3672,-1.2266,8.1602,-4.3672,-3.8563,28.48,0.00,80.32,1
20.070,-3.1836,-3.0123,-0.4961,-0.4218,-0.7734,-0.5502,-2.11,-1.93,-6.0508,-2.3359,6.8203,-6.0508,-4.1262,28.48,0.00,79.99,1
20.081,-5.0430,-3.1873,-1.9141,-0.5467,-2.5703,-0.7282,-2.13,-1.92,-6.0508,-2.3359,6.8203,-6.0508,-4.4218,28.48,0.00,76.64,1
20.098,-1.2305,-3.4086,-0.8359,-0.8482,2.7539,-0.8247,-2.17,-1.95,-2.2617,-1.2656,12.1406,-2.2617,-4.0452,28.48,0.00,74.77,1
20.117,-2.8203,-3.0179,-0.5586,-0.7826,-0.0430,-0.2237,-2.21,-1.99,-4.1758,-1.3008,10.0000,-4.1758,-4.0092,28.48,0.00,75.19,1
20.137,-3.0977,-3.0232,-0.8477,-0.7831,0.6094,-0.0281,-2.24,-1.95,-5.1719,-1.6836,7.2070,-5.1719,-4.1362,28.48,0.00,73.76,1
20.149,-4.0625,-3.1879,-1.2227,-0.8550,-2.1797,-0.3154,-2.26,-1.95,-3.9453,-0.3047,10.4922,-3.9453,-4.2672,28.48,0.00,72.52,1
20.167,-2.8281,-3.1628,0.1562,-0.6541,1.1133,-0.1153,-2.27,-1.95,-2.1836,-0.4219,11.3750,-2.1836,-4.0350,28.48,0.00,71.17,1
20.186,-3.3867,-2.7267,-0.8633,-0.4801,-0.8789,0.3239,-2.29,-1.93,-4.5586,-1.3398,8.5039,-4.5586,-3.9294,28.48,0.00,68.05,1
20.200,-3.3867,-2.8281,-0.8633,-0.5389,-0.8789,0.1391,-2.29,-1.91,-4.1367,-1.3789,9.3828,-4.1367,-3.9923,28.48,0.00,68.32,1
20.217,-3.7617,-2.9563,-0.8164,-0.6521,-1.7227,-0.0957,-2.30,-1.89,-4.9805,-1.3008,7.6562,-4.9805,-4.2283,28.48,0.00,66.47,1
20.236,-0.7031,-2.9400,-0.0898,-0.6406,4.5625,-0.0543,-2.31,-1.88,-1.9531,-0.5742,13.9453,-1.9531,-3.7716,28.48,0.00,65.72,1
20.251,-2.2969,-2.5725,-0.7734,-0.5734,0.2695,0.6240,-2.32,-1.87,-3.5625,-1.2656,9.6484,-3.5625,-3.7253,28.48,0.00,63.41,1
20.268,-4.2109,-2.6474,-0.6094,-0.6170,-1.9453,0.3463,-2.36,-1.86,-5.5156,-1.1094,7.4297,-5.5156,-4.1114,28.48,0.00,62.64,1
20.288,-1.7656,-2.8049,-0.4883,-0.5958,1.0820,0.0300,-2.39,-1.83,-3.9453,-1.7227,8.8828,-3.9453,-3.9730,28.48,0.00,60.71,1
20.308,-2.5937,-2.6934,-1.2148,-0.7261,-0.4883,-0.0191,-2.41,-1.86,-3.5625,-0.4219,10.4141,-3.5625,-3.9345,28.48,0.00,60.36,1
20.319,-2.1797,-2.6077,0.0937,-0.6333,1.0508,0.1134,-2.42,-1.83,-5.2500,-1.1484,6.9336,-5.2500,-3.9872,28.48,0.00,58.03,1
20.338,-3.8516,-2.8564,-0.6328,-0.5879,-2.4336,-0.3919,-2.44,-1.83,-3.3320,-0.8047,10.8359,-3.3320,-4.1919,28.48,0.00,57.44,1
20.357,-2.2695,-2.6722,-0.6250,-0.5310,0.4023,-0.0657,-2.46,-1.78,-3.7148,-1.1484,9.7656,-3.7148,-3.9835,28.48,0.00,55.04,1
20.370,-2.2695,-2.6104,-0.6250,-0.5454,0.4023,0.0062,-2.47,-1.76,-5.1328,-1.4922,7.3125,-5.1328,-4.0556,28.48,0.00,53.95,1
20.387,-2.1836,-2.7680,0.4922,-0.5516,0.7852,-0.3276,-2.45,-1.72,-3.6758,-0.0391,10.1484,-3.6758,-4.1004,28.48,0.00,51.94,1
20.407,-2.8359,-2.6545,-0.9688,-0.3724,-1.8516,-0.2230,-2.43,-1.64,-4.3672,-1.4922,7.5078,-4.3672,-4.1330,28.48,0.00,50.71,1
20.430,-2.3437,-2.6407,0.4844,-0.3525,-0.5859,-0.5838,-2.40,-1.62,-3.7930,-0.4609,9.0000,-3.7930,-4.0731,28.48,0.00,49.61,1
20.438,-2.2148,-2.5848,0.0547,-0.2584,-0.3555,-0.5657,-2.39,-1.60,-3.7930,-0.4609,9.0000,-3.7930,-4.0300,28.48,0.00,49.61,1
20.459,-2.3359,-2.4773,-0.6016,-0.2524,-0.7422,-0.5534,-2.35,-1.59,-3.1016,-0.1523,10.0000,-3.1016,-3.9249,28.48,0.00,48.35,1
20.478,-1.4844,-2.2487,0.3555,-0.1396,0.6484,-0.2992,-2.32,-1.55,-3.7539,-0.8438,9.0391,-3.7539,-3.7436,28.48,0.00,45.77,1
20.491,-2.1055,-2.1750,-0.3437,-0.1375,-0.3125,-0.2371,-2.30,-1.55,-3.1406,0.6523,10.5312,-3.1406,-3.6968,28.48,0.00,44.86,1
20.508,-1.4844,-2.0178,1.1523,0.1351,1.1836,0.0726,-2.27,-1.55,-3.5625,-0.1523,9.7266,-3.5625,-3.5728,28.48,0.00,44.86,1
20.527,-2.6719,-2.0105,0.2305,0.2443,-1.1172,0.1035,-2.27,-1.54,-4.3672,-0.2695,8.2383,-4.3672,-3.7474,28.48,0.00,42.14,1
20.540,-2.6719,-2.1121,0.2305,0.2422,-1.1172,-0.0840,-2.28,-1.52,-4.6719,-0.7656,8.1953,-4.6719,-3.8670,28.48,0.00,41.25,1
20.557,-0.8711,-2.2145,0.0391,0.1219,1.4883,-0.2350,-2.28,-1.53,-2.6055,-0.4609,10.8359,-2.6055,-3.6841,28.48,0.00,41.25,1
20.578,-3.2617,-2.0248,-0.1914,0.0800,-1.1523,0.0425,-2.29,-1.50,-5.0195,-0.6914,8.1992,-5.0195,-3.9124,28.48,0.00,38.39,1
20.599,-1.7656,-2.2167,0.5781,0.1056,0.6484,-0.0882,-2.28,-1.47,-4.2539,-0.0391,9.0000,-4.2539,-3.9319,28.48,0.00,37.09,1
20.608,-2.4570,-2.2027,0.4531,0.1682,-0.3477,-0.0548,-2.28,-1.47,-4.2539,-0.0391,9.0000,-4.2539,-3.9814,28.48,0.00,37.09,1
20.630,-1.3125,-2.1136,0.8359,0.3241,2.0273,0.2102,-2.28,-1.44,-3.6758,-0.3437,8.8477,-3.6758,-3.8014,28.48,0.00,33.68,1
20.648,-1.8320,-2.0014,0.1484,0.3171,-0.5039,0.1653,-2.27,-1.42,-4.9023,-0.2305,8.7734,-4.9023,-3.8639,28.48,0.00,33.68,1
20.661,-3.0273,-2.1475,0.2539,0.2960,-0.5703,0.0070,-2.27,-1.41,-4.4062,-0.1133,8.7773,-4.4062,-4.0540,28.48,0.00,31.40,1
20.677,-2.5156,-2.2838,0.3711,0.3100,-0.5703,-0.1567,-2.26,-1.39,-2.8711,-0.7266,10.1133,-2.8711,-4.0311,28.48,0.00,31.40,1
20.697,-1.3711,-1.9555,0.0625,0.1813,1.4570,0.1373,-2.25,-1.37,-3.2930,-0.4219,10.8008,-3.2930,-3.7290,28.48,0.00,28.44,1
20.710,-1.3711,-1.8657,0.0625,0.1630,1.4570,0.3400,-2.23,-1.36,-4.8281,0.3047,8.4609,-4.8281,-3.7848,28.48,0.00,28.44,1
20.727,-2.8828,-2.0600,0.7812,0.2936,-0.8711,0.1415,-2.22,-1.33,-4.4805,0.8438,8.1172,-4.4805,-4.0529,28.48,0.00,25.74,1
20.746,-1.5000,-2.1543,0.1719,0.5193,0.0859,-0.1971,-2.21,-1.31,-3.4844,-0.3047,9.4258,-3.4844,-3.9782,28.48,0.00,25.74,1
20.761,-1.5000,-2.0538,0.1719,0.4659,0.0859,-0.1536,-2.21,-1.31,-3.4844,-0.5352,9.6914,-3.4844,-3.9024,28.48,0.00,25.74,1
20.778,-2.0742,-1.9062,-0.5586,0.2587,0.6562,0.0285,-2.20,-1.33,-4.0977,-1.0352,10.0000,-4.0977,-3.8956,28.48,0.00,22.08,1
20.797,-2.3203,-1.9735,-0.8320,0.0050,-0.6016,0.1059,-2.17,-1.30,-4.3672,-1.3008,8.7344,-4.3672,-4.0126,28.48,0.00,22.08,1
20.817,-1.7305,-1.9612,-0.4570,-0.1973,0.0859,0.0169,-2.14,-1.30,-3.0273,-0.8828,10.3437,-3.0273,-3.8764,28.48,0.00,22.08,1
20.829,-0.9336,-1.8620,-0.4297,-0.2350,1.0078,0.1012,-2.12,-1.29,-3.0273,-0.8828,10.3437,-3.0273,-3.7460,28.48,0.00,18.14,1
20.848,-2.2656,-1.8935,0.3750,-0.1122,-1.1016,-0.1085,-2.08,-1.30,-4.1758,0.3828,9.4648,-4.1758,-3.9069,28.48,0.00,18.14,1
20.867,-2.0508,-1.9515,0.8281,0.1263,0.1250,-0.1187,-2.04,-1.27,-3.8320,-0.7656,9.1602,-3.8320,-3.9556,28.48,0.00,18.14,1
20.880,-1.6836,-1.9171,-0.3203,0.1052,-0.1797,-0.1115,-2.02,-1.28,-4.0234,-0.7266,9.5430,-4.0234,-3.9436,28.48,0.00,18.14,1
20.897,-1.8594,-1.8898,-0.2969,-0.0103,0.2031,-0.0461,-1.97,-1.28,-3.7930,-0.6523,9.4609,-3.7930,-3.9478,28.48,0.00,18.14,1
20.916,-2.6602,-1.8918,-0.8047,-0.1335,-1.6367,-0.1243,-1.92,-1.28,-4.8633,-1.2266,7.6992,-4.8633,-4.1319,28.48,0.00,12.38,1
20.936,-1.5352,-2.0197,-0.3906,-0.2907,0.3945,-0.3907,-1.85,-1.30,-3.7539,-0.8047,9.7305,-3.7539,-4.0938,28.48,0.00,12.38,1
20.948,-1.5664,-1.9150,-0.2852,-0.3044,0.4336,-0.2138,-1.80,-1.32,-3.7930,-0.6914,9.7656,-3.7930,-4.0272,28.48,0.00,12.38,1
20.967,-1.2734,-1.7927,-0.1445,-0.2877,0.4336,-0.0302,-1.71,-1.29,-3.5234,-0.5352,9.7656,-3.5234,-3.9011,28.48,0.00,12.38,1
20.988,-1.6406,-1.7267,-0.0391,-0.2237,0.1641,0.0417,-1.62,-1.23,-3.4492,-0.2695,9.6484,-3.4492,-3.8660,28.48,0.00,12.38,1
20.999,-1.1602,-1.6750,0.0898,-0.1851,0.3164,0.0727,-1.58,-1.18,-3.4492,-0.2695,9.6484,-3.4492,-3.8020,28.48,0.00,12.38,1
21.020,-2.0234,-1.6321,0.0078,-0.1039,-0.8711,-0.0266,-1.48,-1.11,-3.2930,0.0000,9.6875,-3.2930,-3.8482,28.48,0.00,12.38,1
21.038,-0.9648,-1.5088,0.3437,0.0021,0.3555,0.0053,-1.40,-1.02,-3.2930,-0.1914,9.6484,-3.2930,-3.6907,28.48,0.00,12.38,1
21.050,-0.9570,-1.3872,0.1367,0.0459,0.3164,0.0768,-1.36,-0.99,-3.4844,-0.0391,7.6562,-3.4844,-3.6180,28.48,0.00,12.38,1
21.068,-1.1328,-1.3041,0.2891,0.1054,-1.6758,-0.2961,-1.27,-0.96,-2.4531,-0.3828,8.8828,-2.4531,-3.4976,28.48,0.00,12.38,1
21.087,0.0312,-0.9410,-0.5391,0.0286,-1.8281,-0.5305,-1.19,-0.95,-2.3359,-0.8438,7.5078,-2.3359,-3.1156,28.48,0.00,12.38,1
21.101,0.0312,-0.7917,-0.5391,-0.0586,-1.8281,-0.7298,-1.13,-0.98,-0.3047,-0.8047,10.0039,-0.3047,-2.8333,28.48,0.00,12.38,1
21.118,2.1211,-0.1052,-0.6445,-0.2011,0.0781,-0.5366,-1.09,-1.01,-0.2305,-0.9180,9.4258,-0.2305,-2.1048,28.48,0.00,12.38,1
21.137,2.8945,0.5881,-0.6602,-0.3281,0.3867,-0.3376,-0.89,-1.11,0.5352,-0.9180,9.7305,0.5352,-1.4038,28.48,0.00,12.38,1
21.159,2.8125,1.4738,-0.0352,-0.2805,0.3008,-0.0768,-0.74,-1.17,0.5742,0.3047,9.8047,0.5742,-0.6607,28.48,0.00,12.38,1
21.169,2.9258,1.6885,0.5234,-0.1982,0.4570,-0.0063,-0.67,-1.20,0.5742,0.3047,9.8047,0.5742,-0.4710,28.48,0.00,12.38,1
21.190,2.5273,2.0491,0.1250,-0.0134,-0.2031,0.0502,-0.54,-1.27,0.6523,-0.1133,10.4922,0.6523,-0.1864,28.48,0.00,12.38,1
21.208,2.9883,2.2867,0.0742,0.0146,1.1367,0.2749,-0.43,-1.31,0.6133,-0.4219,11.3789,0.6133,0.0484,28.48,0.00,12.38,1
21.221,2.9414,2.4348,-0.2500,-0.0220,2.0117,0.6000,-0.35,-1.32,-0.1523,-0.9180,10.3867,-0.1523,0.1121,28.48,0.00,12.38,1
21.238,2.1758,2.4090,-0.7617,-0.1999,1.0156,0.7799,-0.18,-1.34,0.1523,-0.6523,10.8008,0.1523,0.0615,28.48,0.00,12.38,1
21.258,1.6445,2.3490,-0.5039,-0.3231,-0.8320,0.7960,0.00,-1.31,-0.6914,-0.6133,8.5391,-0.6914,-0.0943,28.48,0.00,12.38,1
21.271,1.6445,2.2408,-0.5039,-0.3509,-0.8320,0.5459,0.10,-1.30,0.2695,-0.1133,8.8867,0.2695,-0.1091,28.48,0.00,12.38,1
21.288,2.1445,2.2716,0.1484,-0.2538,-0.9102,0.1399,0.26,-1.27,-0.1914,0.0781,8.4609,-0.1914,-0.0820,28.48,0.00,12.38,1
21.306,3.7461,2.3637,-0.2969,-0.1754,0.2773,-0.0629,0.42,-1.23,1.4180,-0.3437,9.6484,1.4180,0.2431,28.48,0.00,12.38,1
21.330,3.0937,2.7348,0.0937,-0.1568,-0.3789,-0.0477,0.60,-1.20,1.6836,0.4219,9.6914,1.6836,0.5321,28.48,0.00,12.38,1
21.339,4.0117,2.8634,0.4219,-0.0921,0.3164,-0.0430,0.69,-1.17,1.6836,0.4219,9.6914,1.6836,0.7090,28.48,0.00,12.38,1
21.356,2.5195,3.0697,0.5039,0.0603,-1.9141,-0.1195,0.89,-1.17,0.1914,0.5352,7.4687,0.1914,0.6551,28.48,0.00,12.38,1
21.377,3.0859,3.0075,0.4492,0.1994,-0.8008,-0.4849,1.07,-1.16,0.8828,-0.4961,8.0820,0.8828,0.7022,28.48,0.00,12.38,1
21.391,3.1953,3.0416,-0.5664,0.0987,-1.3008,-0.6316,1.16,-1.14,-0.0781,-0.5742,7.7383,-0.0781,0.6653,28.48,0.00,12.38,1
21.408,2.2344,2.8726,-0.6602,-0.1107,-1.6445,-0.8975,1.36,-1.09,0.7266,-0.5742,9.0781,0.7266,0.5188,28.48,0.00,0.00,1
21.427,3.2695,2.9016,-1.1289,-0.3419,-0.0273,-0.7484,1.58,-1.03,0.9570,-0.9961,9.3477,0.9570,0.6406,28.48,0.00,0.00,1
21.441,3.2617,2.9819,-1.1523,-0.5197,-0.0273,-0.5888,1.71,-0.99,0.9570,0.1523,9.9219,0.9570,0.7107,28.48,0.00,0.00,1
21.459,3.2617,3.0612,-0.0273,-0.4501,0.5469,-0.3025,1.95,-0.91,0.2695,0.3828,9.5039,0.2695,0.7255,28.48,0.00,0.00,1
21.476,3.4531,3.0065,0.0273,-0.2626,1.7031,-0.0047,2.19,-0.82,1.1484,0.2695,11.0703,1.1484,0.7646,28.48,0.00,0.00,1
21.500,2.4648,3.0070,0.2617,-0.1278,1.3984,0.5307,2.45,-0.73,0.1914,0.3047,10.6484,0.1914,0.6161,28.48,0.00,0.00,1
21.509,2.4961,2.9262,0.0078,-0.0883,1.2813,0.6546,2.56,-0.68,0.1914,0.3047,10.6484,0.1914,0.5508,28.48,0.00,0.00,1
21.526,1.2617,2.7055,0.3906,-0.0304,0.0547,0.7342,2.81,-0.62,-1.0352,0.7266,9.4219,-1.0352,0.1775,28.48,0.00,0.00,1
21.548,2.2969,2.4424,0.4844,0.1339,2.5078,1.0455,3.05,-0.54,-0.1523,0.2305,10.5352,-0.1523,0.1048,28.48,0.00,0.00,1
21.566,1.1484,2.2699,0.2383,0.1009,0.6406,1.1234,3.26,-0.43,-1.1484,0.6523,10.0000,-1.1484,-0.2033,28.48,0.00,0.00,1
21.578,1.1484,2.0976,0.2383,0.1220,0.6406,1.0493,3.37,-0.38,-0.2695,1.3398,9.7656,-0.2695,-0.2782,28.48,0.00,0.00,1
21.598,2.0273,2.0229,0.8945,0.3002,0.4102,0.8824,3.58,-0.25,-1.1484,1.5313,8.2773,-1.1484,-0.3460,28.48,0.00,0.00,1
21.616,1.9844,1.8420,1.6133,0.5929,-0.2422,0.3646,3.76,0.33,-0.3047,2.1055,9.1172,-0.3047,-0.4329,28.48,0.00,0.00,1
21.628,1.9844,1.8639,1.6133,0.7497,-0.2422,0.2714,3.82,0.82,-1.0352,1.8398,8.4219,-1.0352,-0.4716,28.48,0.00,0.00,1
21.646,2.3750,1.7875,0.7695,0.9161,-0.1562,-0.0360,3.94,1.68,0.0781,1.3008,9.1992,0.0781,-0.4174,28.48,0.00,0.00,1
21.671,2.7500,2.0454,0.6719,0.8512,0.2266,-0.0182,4.04,2.40,0.2695,0.7266,9.1602,0.2695,-0.1552,28.48,0.00,0.00,1
21.679,2.5586,2.1383,0.1562,0.7824,-0.1953,-0.0144,4.08,2.73,0.2695,0.7266,9.1602,0.2695,-0.0899,28.48,0.00,0.00,1
21.697,1.7852,2.1956,0.1328,0.6029,-2.0664,-0.2154,4.19,3.29,-0.4961,0.7266,7.2734,-0.4961,-0.1574,28.48,0.00,0.00,1
21.718,2.2344,2.1614,0.8086,0.6105,-0.7617,-0.5740,4.28,3.76,0.5352,1.5703,9.5430,0.5352,-0.0649,28.48,0.00,0.00,1
21.739,1.9141,2.2760,1.1680,0.7346,-2.3320,-0.5688,4.36,4.19,-0.3437,1.8008,7.0078,-0.3437,-0.0548,28.48,0.00,0.00,1
21.750,1.9063,2.1947,1.1602,0.8293,-2.3320,-0.9590,4.39,4.36,0.7656,2.0312,10.3047,0.7656,-0.0300,28.48,0.00,0.00,1
21.769,3.0156,2.3584,1.3906,0.9742,0.9609,-0.6196,4.44,4.74,0.0391,0.8438,9.9648,0.0391,0.1375,28.48,0.00,0.00,1
21.781,2.2812,2.3911,0.1875,0.8815,0.6172,-0.3226,4.46,4.95,-0.0391,1.5313,9.0391,-0.0391,0.1095,28.48,0.00,0.00,1
21.798,2.2031,2.3426,0.8594,0.8334,-0.2969,-0.2584,4.51,5.34,-1.2266,1.1875,7.6289,-1.2266,-0.0277,28.48,0.00,0.00,1
21.817,2.1562,2.0479,0.0781,0.7082,-1.4844,-0.6544,4.55,5.63,-0.0781,0.7656,7.8516,-0.0781,-0.1822,28.48,0.00,0.00,1
21.837,1.8750,2.0562,0.8359,0.5901,-0.1055,-0.7795,4.58,5.87,-0.3437,1.5313,9.2266,-0.3437,-0.2115,28.48,0.00,0.00,1
21.849,2.7070,2.0826,0.1484,0.5895,0.2031,-0.6056,4.58,5.97,0.4961,0.8438,9.5430,0.4961,-0.0549,28.48,0.00,0.00,1
21.867,1.5352,2.1660,0.7148,0.5097,-0.8711,-0.4622,4.59,6.18,-0.6523,1.4180,8.4648,-0.6523,-0.1528,28.48,0.00,0.00,1
21.889,2.1719,2.0487,0.7891,0.5911,1.0078,-0.3130,4.61,6.38,-0.2305,0.9961,9.0000,-0.2305,-0.1565,28.48,0.00,0.00,1
21.900,1.9414,2.0492,0.2852,0.5812,-0.3320,-0.2173,4.61,6.50,-0.2305,0.9961,9.0000,-0.2305,-0.1679,28.48,0.00,0.00,1
21.920,0.7773,1.8336,0.9297,0.5792,-1.2148,-0.3920,4.61,6.71,-0.4961,1.2656,8.8437,-0.4961,-0.4443,28.48,0.00,0.00,1
21.938,1.6602,1.7294,0.5469,0.5939,-0.4727,-0.4611,4.59,6.90,-0.6523,0.8828,8.5039,-0.6523,-0.4715,28.48,0.00,0.00,1
21.951,1.4961,1.6889,0.1719,0.5259,-0.8242,-0.5177,4.57,6.97,0.3437,1.1094,9.8828,0.3437,-0.4318,28.48,0.00,0.00,1
21.968,2.4844,1.8529,0.3984,0.4756,0.5547,-0.2994,4.55,7.11,-0.2305,1.2656,9.0430,-0.2305,-0.2578,28.48,0.00,0.00,1
21.988,2.6133,1.9584,0.5820,0.4942,0.8633,-0.1554,4.53,7.20,0.4961,1.3008,10.1875,0.4961,-0.0877,28.48,0.00,0.00,1
22.006,2.2070,2.1116,0.7812,0.5351,-0.0586,0.0598,4.49,7.29,0.1133,1.4922,9.2695,0.1133,-0.0068,28.48,0.00,0.00,1
22.019,2.3906,2.1474,0.5898,0.5742,0.4414,0.0736,4.47,7.34,0.3047,1.3008,9.7656,0.3047,0.0621,28.48,0.00,0.00,1
22.036,1.3789,2.1478,0.1016,0.5421,-1.1289,0.0734,4.40,7.41,-0.6914,0.8047,8.1953,-0.6914,-0.0756,28.48,0.00,0.00,1
22.060,2.0547,1.9895,0.4453,0.4447,0.0937,-0.1487,4.34,7.47,0.2305,0.8047,9.6484,0.2305,-0.0710,28.48,0.00,0.00,1
22.070,2.2773,2.0173,0.1016,0.4173,0.3242,-0.0930,4.31,7.51,0.2305,0.8047,9.6484,0.2305,-0.0247,28.48,0.00,0.00,1
22.091,1.2266,1.9446,0.8438,0.4237,-0.9297,-0.1434,4.25,7.58,-0.1914,1.4570,9.0781,-0.1914,-0.1822,28.48,0.00,0.00,1
22.108,1.8242,1.8732,0.7773,0.5281,-0.2422,-0.2142,4.16,7.63,-0.6133,1.1484,8.5781,-0.6133,-0.2186,28.48,0.00,0.00,1
22.121,1.3867,1.7952,0.4766,0.5371,-0.7383,-0.2966,4.12,7.65,0.2695,1.2656,9.3828,0.2695,-0.2353,28.48,0.00,0.00,1
22.138,2.2617,1.8730,0.5937,0.5458,0.0664,-0.2438,4.02,7.66,0.1133,1.3789,9.8477,0.1133,-0.1046,28.48,0.00,0.00,1
22.158,2.2656,1.9692,0.4609,0.5778,0.5547,-0.0075,3.91,7.69,0.3047,1.1094,9.8867,0.3047,0.0120,28.48,0.00,0.00,1
22.177,1.6484,2.0193,0.6758,0.5567,-0.3633,0.1107,3.79,7.72,-0.3047,1.3008,8.9648,-0.3047,-0.0231,28.48,0.00,0.00,1
22.189,1.6484,1.9623,0.6758,0.5750,-0.3633,0.0379,3.72,7.75,-0.0391,1.3398,9.5820,-0.0391,-0.0451,28.48,0.00,0.00,1
22.207,0.5898,1.8215,0.2812,0.5874,-2.3555,-0.1334,3.58,7.80,-1.3398,0.8828,6.9727,-1.3398,-0.3309,28.48,0.00,0.00,1
