t_s,lin_ax_raw_mps2,lin_ax_filt_mps2,lin_ay_raw_mps2,lin_ay_filt_mps2,lin_az_raw_mps2,lin_az_filt_mps2,roll_deg,pitch_deg,raw_ax_mps2,raw_ay_mps2,raw_az_mps2,bike_long_acc_raw_mps2,bike_long_acc_filt_mps2,speed_kmh,hall_f_hz,hall_r_hz,gps_fix
8.067,2.8555,-0.7370,-1.3477,-0.3041,3.7773,-0.5346,-2.24,-7.97,4.2539,-1.7227,13.2109,4.2539,1.2014,0.00,146.91,151.56,1
8.081,2.8555,-0.1852,-1.3477,-0.4644,3.7773,0.1277,-2.28,-7.99,0.9570,-0.6914,7.1641,0.9570,1.4065,0.00,146.05,153.40,1
8.098,-2.2734,-0.2286,0.0469,-0.4408,-1.9219,-0.3144,-2.36,-8.02,-0.8828,-0.3437,7.5117,-0.8828,0.8461,0.00,147.75,153.59,1
8.116,-2.4570,-0.9452,-1.9297,-0.4311,-1.9141,-0.8602,-2.44,-8.18,-1.0352,-2.3359,7.5078,-1.0352,0.2230,0.00,147.73,153.87,1
8.138,-1.1367,-1.2578,1.0820,-0.4794,-1.1484,-1.1019,-2.52,-8.18,2.6797,-2.3750,13.7109,2.6797,0.3569,0.00,145.14,150.49,1
8.149,1.2656,-1.0470,-1.9453,-0.4817,4.2930,-0.6737,-2.53,-8.23,2.6797,-2.3750,13.7109,2.6797,0.7137,0.00,144.40,154.11,1
8.170,2.9687,0.0030,-0.4805,-0.7557,2.8828,0.8029,-2.58,-8.37,1.5703,-0.1914,10.1523,1.5703,1.6467,0.00,144.53,154.20,1
8.187,0.1406,0.2182,0.2539,-0.5151,0.7383,0.9182,-2.64,-8.36,0.0391,-0.6133,9.6484,0.0391,1.5025,0.00,146.39,152.16,1
8.200,-1.3828,-0.0330,-0.1523,-0.4073,0.2383,0.8016,-2.68,-8.32,-0.6523,-0.0391,6.0469,-0.6523,1.1233,0.00,147.71,151.01,1
8.217,-2.0820,-0.5705,0.4297,-0.2062,-3.3633,-0.1553,-2.74,-8.42,-0.4609,-1.1875,9.8047,-0.4609,0.6351,0.00,148.74,155.09,1
8.238,0.7305,-0.8203,-0.2070,-0.2726,1.5430,-0.0913,-2.81,-8.33,2.1445,-0.6914,10.9531,2.1445,0.8380,0.00,145.90,155.64,1
8.251,0.7305,-0.5821,-0.2070,-0.2625,1.5430,0.1597,-2.84,-8.26,2.7578,-0.8047,11.8359,2.7578,1.0878,0.00,149.99,156.79,1
8.269,0.9531,0.0081,1.1523,-0.1547,3.9180,1.0002,-2.90,-8.39,2.3750,0.6523,13.3281,2.3750,1.5724,0.00,150.92,151.61,1
8.287,1.1836,0.3455,0.6992,0.2562,2.1172,1.8509,-2.95,-8.43,2.6055,0.1914,11.5352,2.6055,1.8970,0.00,149.21,157.13,1
8.310,-1.7422,0.1818,-0.2031,0.2686,-0.0273,1.6123,-3.02,-8.30,-2.4531,0.0781,3.6445,-2.4531,1.1334,0.00,151.45,155.47,1
8.319,-3.8516,-0.2824,0.6016,0.2606,-5.7734,0.9007,-3.05,-8.30,-2.4531,0.0781,3.6445,-2.4531,0.5825,0.00,151.56,156.42,1
8.340,-0.9922,-1.0600,-1.0313,0.1260,-0.9492,-0.6336,-3.11,-8.23,1.5313,-0.9180,10.9180,1.5313,0.4438,0.00,150.44,157.21,1
8.358,0.1641,-0.7849,-0.3789,-0.0578,1.5039,-0.1802,-3.18,-8.11,2.4141,-1.0352,11.5703,2.4141,0.8228,0.00,148.57,154.34,1
8.371,1.0469,-0.4393,-0.4805,-0.1445,2.1562,0.2927,-3.20,-8.18,1.9141,-1.1094,9.6484,1.9141,1.1350,0.00,152.42,158.38,1
8.387,0.5391,-0.1302,-0.5469,-0.2545,0.2383,0.3967,-3.24,-8.27,0.4609,0.8047,9.3086,0.4609,1.2397,0.00,151.49,158.53,1
8.409,-0.8984,-0.3113,-0.8867,0.0100,-2.6328,0.0430,-3.30,-8.17,0.4609,-1.4570,6.7852,0.4609,0.9742,0.00,308.74,156.18,1
8.426,-3.4805,-0.7164,0.6992,-0.1673,-1.7539,-0.7989,-3.37,-8.10,-2.1445,0.1133,7.6602,-2.1445,0.2226,0.00,150.56,159.26,1
8.438,-3.4805,-1.1410,0.6992,-0.0342,-1.7539,-0.9456,-3.38,-8.17,0.1914,-1.8008,7.3164,0.1914,0.0459,0.00,150.74,158.88,1
8.457,-0.2422,-1.2071,-0.0586,-0.2345,3.5352,-0.8680,-3.43,-8.18,1.1094,-0.6523,12.9492,1.1094,0.2986,0.00,152.02,156.49,1
8.480,1.6680,-0.5847,-1.5742,-0.4073,2.2305,0.4327,-3.47,-8.03,1.3398,0.1914,10.6523,1.3398,0.9760,0.00,151.24,159.26,1
8.489,0.0195,-0.3706,0.8008,-0.3966,1.2344,0.6292,-3.50,-8.01,1.3398,0.1914,10.6523,1.3398,1.0319,0.00,153.94,159.06,1
8.510,0.2031,-0.2094,-0.0352,-0.1168,-2.2500,0.3003,-3.53,-8.13,-0.3437,0.6133,8.4219,-0.3437,1.0412,0.00,155.55,159.16,1
8.527,-1.6719,-0.5074,1.2305,0.1865,-0.9883,-0.1438,-3.58,-8.07,0.3047,-0.5742,7.2070,0.3047,0.7003,0.00,152.46,162.89,1
8.547,-2.7617,-0.8299,0.0508,0.2215,0.3945,-0.4454,-3.61,-8.00,-1.4570,-0.5742,9.8086,-1.4570,0.3175,0.00,155.47,161.71,1
8.558,-2.7617,-1.1266,0.0508,0.1953,0.3945,-0.3164,-3.62,-8.06,1.1875,-1.4570,7.0898,1.1875,0.2565,0.00,156.99,159.67,1
8.577,-0.1328,-1.0085,-0.8320,-0.0411,-2.3281,-0.7173,-3.64,-8.15,0.1133,-0.3047,10.0352,0.1133,0.4346,0.00,155.62,162.89,1
8.591,-1.1992,-0.9785,0.3281,-0.0379,0.6211,-0.6208,-3.67,-8.09,3.4492,-1.5703,8.8867,3.4492,0.6304,0.00,157.60,161.71,1
8.608,2.1523,-0.2994,-0.9297,-0.2125,-0.5273,-0.5228,-3.71,-7.97,2.6797,1.5313,12.1406,2.6797,1.3682,0.00,159.11,164.15,1
8.626,1.4063,0.3201,-0.8164,0.1836,-0.4492,0.1452,-3.71,-8.15,2.7187,-1.4570,8.9609,2.7187,1.8240,0.00,156.25,165.43,1
8.646,-0.4844,0.4769,1.9141,0.1184,1.5898,0.1398,-3.72,-8.27,0.8438,1.2656,10.9961,0.8438,1.6628,0.00,159.13,164.55,1
8.659,-1.1289,0.2126,-1.0352,0.2799,-0.3281,0.3072,-3.74,-8.23,0.1914,-1.6836,9.0820,0.1914,1.3372,0.00,159.01,165.26,1
8.677,-1.2969,-0.1813,0.6172,0.0391,1.0039,0.2336,-3.77,-8.06,0.0000,-0.0391,10.4141,0.0000,0.9698,0.00,156.86,161.79,1
8.698,-3.2422,-0.9282,-0.0703,0.0509,-2.9766,-0.4288,-3.78,-8.10,-0.5742,-1.7617,4.8594,-0.5742,0.2512,0.00,159.11,165.21,1
8.710,-1.8867,-1.1752,-1.1055,-0.0505,-4.5430,-0.9455,-3.80,-8.18,-0.5742,-1.7617,4.8594,-0.5742,0.1244,0.00,156.52,163.08,1
8.730,-0.9609,-1.2756,0.1680,-0.2146,1.3281,-1.2701,-3.81,-8.20,2.9883,-1.1094,10.4531,2.9883,0.3581,0.00,159.31,163.48,1
8.748,1.6836,-0.6011,-0.4453,-0.2418,1.0586,-0.5929,-3.83,-8.09,2.9883,-0.4609,13.7109,2.9883,1.1041,0.00,161.19,167.28,1
8.767,1.1328,0.1401,0.7773,-0.0813,1.5117,0.6681,-3.83,-8.08,2.4141,0.1133,10.9180,2.4141,1.6193,0.00,156.76,164.15,1
8.778,1.1328,0.2926,0.7773,0.0505,1.5117,0.7977,-3.84,-8.10,2.4141,0.1914,10.8008,2.4141,1.7414,0.00,159.44,164.12,1
8.796,0.8945,0.5584,0.5937,0.2995,1.0586,0.9826,-3.83,-8.17,2.1836,-0.0781,10.4570,2.1836,1.9197,0.00,158.43,168.83,1
8.817,-2.3984,0.3903,0.2031,0.3517,-2.4258,0.7254,-3.83,-8.16,-1.1094,-0.4609,6.9687,-1.1094,1.2658,0.00,159.97,167.56,1
8.829,-0.8203,-0.1006,-0.2187,0.2851,0.9844,0.3008,-3.83,-8.10,0.4609,-0.8828,10.3867,0.4609,1.0877,0.00,159.49,165.51,1
8.847,-1.7461,-0.3788,-0.0937,0.1522,-0.9414,0.3406,-3.85,-7.95,-0.4961,-0.7656,8.4609,-0.4961,0.6981,0.00,158.28,166.17,1
8.870,-3.7109,-1.4022,-0.8672,-0.1500,-3.9961,-0.9638,-3.83,-8.02,-1.1094,-0.5742,4.8281,-1.1094,-0.2687,0.00,160.51,168.66,1
8.880,-2.3750,-1.6499,0.0898,-0.1836,-4.5625,-1.4749,-3.82,-8.10,-1.1094,-0.5742,4.8281,-1.1094,-0.3978,0.00,163.53,167.08,1
8.900,-1.3281,-1.7363,-0.4453,-0.1726,0.1406,-1.8051,-3.84,-8.04,1.1875,-0.3828,9.2305,1.1875,-0.2467,0.00,164.20,167.11,1
8.918,-0.0703,-1.3422,0.2812,-0.0891,-0.1602,-1.3198,-3.84,-8.01,2.2969,-0.9180,12.5273,2.2969,0.2488,0.00,161.86,167.14,1
8.936,2.7422,-0.4545,0.4336,-0.0596,3.6016,0.0477,-3.84,-8.03,3.9844,-0.2305,12.9844,3.9844,1.3205,0.00,162.84,170.71,1
8.948,2.7422,0.0365,0.4336,0.0161,3.6016,0.5936,-3.83,-8.03,4.2539,0.3828,13.0234,4.2539,1.7512,0.00,162.87,170.30,1
8.967,1.8438,0.9371,0.8086,0.3117,1.8789,1.4892,-3.81,-8.14,3.1016,0.1523,11.2617,3.1016,2.3494,0.00,161.42,167.67,1
8.986,-0.3008,1.0227,0.1953,0.4036,-1.3398,1.3422,-3.80,-8.11,0.9570,-0.4609,8.0430,0.9570,2.0881,0.00,165.37,171.82,1
8.999,-0.0937,0.7464,-0.3008,0.3178,-1.0703,0.7702,-3.80,-8.02,1.1484,-0.9570,8.3164,1.1484,1.8802,0.00,161.39,168.52,1
9.016,-1.0430,0.4322,1.0391,0.2496,-0.0430,0.3304,-3.80,-7.96,0.1914,0.3828,9.3437,0.1914,1.4608,0.00,162.50,172.68,1
9.039,-0.3164,0.0409,-0.8359,0.2307,0.1875,0.2385,-3.80,-7.99,-0.3828,-0.1133,6.6680,-0.3828,1.1301,0.00,166.03,171.00,1
9.050,-1.6094,-0.1175,0.5352,0.1766,-2.7266,-0.0024,-3.79,-7.96,-0.3828,-0.1133,6.6680,-0.3828,0.8977,0.00,164.55,172.89,1
9.070,-3.5859,-0.9297,-0.3086,0.1692,-2.9453,-0.9647,-3.76,-8.05,-2.7187,-0.1133,7.2773,-2.7187,-0.1234,0.00,164.28,172.98,1
9.087,-3.9609,-1.7660,0.5273,0.2187,-2.0977,-1.3389,-3.74,-8.07,-0.4219,-1.7227,8.8437,-0.4219,-0.6757,0.00,164.66,172.74,1
9.101,-1.6563,-1.8978,-1.0820,0.0398,-0.5352,-1.2668,-3.75,-7.98,-0.1523,-0.9961,7.8906,-0.1523,-0.5980,0.00,167.39,170.94,1
9.118,-1.3789,-1.7679,-0.3555,-0.1176,-1.4922,-1.2711,-3.73,-7.93,-0.3437,-0.7656,9.4609,-0.3437,-0.4869,0.00,168.83,171.64,1
9.139,0.1289,-1.5607,0.3359,-0.0971,-1.1758,-1.0855,-3.73,-7.91,1.3398,-0.3047,8.1992,1.3398,-0.1877,0.00,166.11,174.52,1
9.157,1.3945,-0.9803,0.2500,0.0188,2.8437,-0.7895,-3.71,-7.98,2.6055,-0.3828,12.2187,2.6055,0.5256,0.00,167.79,174.55,1
9.170,2.1992,-0.3903,0.5195,0.0915,2.6133,-0.0039,-3.71,-7.97,3.4102,-0.1133,11.9844,3.4102,1.1640,0.00,167.79,172.95,1
9.186,0.6289,0.2185,0.8242,0.2373,2.3477,0.7171,-3.71,-8.00,1.8398,0.1914,11.7227,1.8398,1.4535,0.00,166.69,171.09,1
9.210,1.5391,0.4982,-0.0195,0.3078,1.2500,1.1044,-3.69,-7.99,2.7969,0.2305,10.0000,2.7969,1.8487,0.00,164.85,173.76,1
9.220,1.5859,0.6618,0.8555,0.3275,0.6328,1.0774,-3.69,-7.97,2.7969,0.2305,10.0000,2.7969,1.9943,0.00,169.26,176.96,1
9.237,2.2812,0.9795,1.3984,0.5207,2.4297,1.0951,-3.70,-7.93,3.4844,0.7656,11.7969,3.4844,2.3741,0.00,168.58,178.06,1
9.258,1.9531,1.3507,-0.4023,0.4214,1.8945,1.4316,-3.71,-7.78,3.4844,-0.2305,12.8672,3.4844,2.6629,0.00,165.10,175.13,1
9.276,0.6445,1.5230,0.5469,0.3788,0.7383,1.8230,-3.74,-7.66,1.8008,-0.0781,10.1133,1.8008,2.5704,0.00,169.35,177.56,1
9.288,0.6445,1.3880,0.5469,0.4046,0.7383,1.6564,-3.72,-7.71,1.5313,-0.9180,9.8828,1.5313,2.4306,0.00,170.59,177.27,1
9.309,-1.1719,0.9312,0.2031,0.2546,-0.8711,1.1677,-3.72,-7.68,0.0000,-0.4219,8.5000,0.0000,1.7851,0.00,167.95,178.32,1
9.326,0.4687,0.3423,-0.6094,0.1720,1.6953,0.6780,-3.70,-7.71,1.6484,-1.2266,11.0703,1.6484,1.5413,0.00,169.15,178.19,1
9.339,0.4687,0.3617,-0.6094,0.0520,1.6953,0.8342,-3.69,-7.70,-0.4609,-0.9180,6.8906,-0.4609,1.3890,0.00,168.80,178.99,1
9.357,-2.0664,-0.2325,-0.3008,-0.0859,-2.4570,-0.0546,-3.69,-7.53,-0.9180,-0.9180,6.9297,-0.9180,0.6572,0.00,172.92,174.64,1
9.380,-1.8516,-0.8247,0.3867,-0.0536,-4.8711,-1.2444,-3.69,-7.41,-1.3789,-0.4219,7.0859,-1.3789,0.1223,0.00,170.47,175.32,1
9.390,-2.4883,-1.0334,0.1953,-0.0013,-2.2969,-1.5956,-3.70,-7.32,-1.3789,-0.4219,7.0859,-1.3789,-0.1083,0.00,172.89,179.15,1
9.407,-2.3281,-1.4332,0.0820,0.0454,-3.6758,-1.9048,-3.72,-7.26,-1.2266,-0.5352,5.7070,-1.2266,-0.4349,0.00,171.38,178.92,1
9.427,-2.5664,-1.7910,0.5039,0.1513,-1.6055,-2.0504,-3.72,-7.29,-1.5313,-0.7656,6.6680,-1.5313,-0.7893,0.00,171.85,176.65,1
9.449,-2.5937,-2.0679,-0.2266,0.0802,-2.4883,-2.1960,-3.73,-7.28,-1.4922,-0.8438,6.8945,-1.4922,-1.0336,0.00,169.55,177.34,1
9.460,-2.5859,-2.1831,-0.2266,0.0123,-2.4805,-2.2595,-3.74,-7.27,-1.1094,-0.0391,8.1172,-1.1094,-1.1045,0.00,170.30,177.09,1
9.477,-2.1953,-2.2109,0.5781,0.1227,-1.2539,-2.0507,-3.73,-7.29,-0.9570,-1.3789,6.4023,-0.9570,-1.0937,0.00,170.53,365.36,1
9.497,-3.1484,-2.2508,0.4258,-0.0070,-3.8906,-2.3391,-3.77,-7.20,-2.0703,-0.1914,5.4805,-2.0703,-1.2935,0.00,174.70,182.32,1
9.509,-3.1484,-2.3887,0.4258,0.0594,-3.8906,-2.5775,-3.76,-7.28,-1.3008,-1.4570,6.1250,-1.3008,-1.3512,0.00,173.34,181.49,1
9.526,-1.5469,-2.4760,-0.0273,0.1271,-1.4688,-2.7561,-3.79,-7.31,-0.4609,-0.6523,7.8906,-0.4609,-1.1511,0.00,172.27,181.52,1
9.550,-1.2617,-2.1155,-0.6758,-0.0252,-1.1914,-2.2746,-3.81,-7.25,0.2695,-0.3828,9.5039,0.2695,-0.8025,0.00,173.40,180.08,1
9.560,-0.8086,-1.9481,0.2422,-0.0517,0.1562,-2.0004,-3.81,-7.28,0.2695,-0.3828,9.5039,0.2695,-0.6378,0.00,176.49,184.23,1
9.578,-1.7383,-1.6993,-0.5937,-0.0352,-2.1797,-1.5757,-3.82,-7.10,-0.6914,-1.2266,7.1641,-0.6914,-0.5931,0.00,177.53,180.18,1
9.598,-3.7266,-2.1526,0.5547,0.0285,-4.7773,-2.3565,-3.83,-7.06,-0.8438,-1.0352,7.9297,-0.8438,-1.1576,0.00,177.30,184.30,1
9.618,-2.9023,-2.2431,0.4727,0.0049,-1.6953,-2.2473,-3.83,-7.06,-1.8789,-0.1523,7.6289,-1.8789,-1.2797,0.00,173.34,182.85,1
9.629,-2.9023,-2.3444,0.4727,0.0768,-1.6953,-2.1625,-3.84,-7.00,0.3828,-1.3398,11.1484,0.3828,-1.1908,0.00,174.95,184.43,1
9.648,-0.6250,-1.9986,-0.7070,-0.0720,1.8359,-1.2485,-3.85,-7.06,-1.6836,-0.2305,9.3047,-1.6836,-0.9098,0.00,176.06,182.22,1
9.666,-1.3281,-2.0041,0.0195,-0.0045,-0.9141,-0.7900,-3.85,-6.96,-0.3437,-0.6133,8.3945,-0.3437,-0.8771,0.00,177.40,182.15,1
9.679,-1.3281,-1.9003,0.0195,-0.0008,-0.9141,-0.8090,-3.86,-6.96,-1.6836,-0.0781,7.2383,-1.6836,-0.9024,0.00,174.28,187.51,1
9.696,-1.8867,-2.0164,-0.3633,0.0844,-2.2031,-1.1826,-3.87,-6.89,-0.9180,-0.9961,7.0898,-0.9180,-0.9993,0.00,174.40,184.67,1
9.717,-2.7773,-2.0508,0.6719,0.0403,-2.4687,-1.4933,-3.88,-6.81,-1.8398,0.0391,6.8203,-1.8398,-1.1802,0.00,176.18,187.02,1
9.730,-1.4961,-2.1091,-1.2813,0.0238,-3.0742,-1.7576,-3.87,-6.91,-0.5352,-1.9141,6.2031,-0.5352,-1.0375,0.00,179.76,187.23,1
9.747,-2.2773,-1.9978,1.1289,-0.1535,-1.1055,-1.9735,-3.88,-6.87,-1.3398,0.4961,8.1602,-1.3398,-1.0731,0.00,180.41,187.86,1
9.769,0.0430,-1.4508,-0.7070,-0.1694,-0.7148,-1.5220,-3.87,-7.01,-0.1914,-0.3437,9.5000,-0.1914,-0.3536,0.00,179.66,188.11,1
9.781,-1.1367,-1.3157,0.2891,-0.1723,0.2500,-1.3209,-3.87,-6.99,-0.1914,-0.3437,9.5000,-0.1914,-0.3287,0.00,176.93,183.96,1
9.800,-1.0820,-1.2463,-0.1016,-0.0750,-1.9258,-1.1195,-3.87,-6.96,-1.1875,0.2305,7.3945,-1.1875,-0.3536,0.00,178.57,184.33,1
9.819,-2.1172,-1.4288,0.8555,0.1293,-1.8477,-1.3309,-3.85,-7.09,-0.8828,-1.7227,6.9297,-0.8828,-0.5657,0.00,182.05,185.39,1
9.837,-3.1523,-1.6843,0.8164,-0.0239,-2.9062,-1.6824,-3.85,-7.07,-2.2227,0.1914,6.3242,-2.2227,-0.9704,0.00,180.86,184.98,1
9.849,-3.1523,-1.9098,0.8164,0.1051,-2.9062,-1.8704,-3.84,-7.18,-0.6523,-1.3398,9.8477,-0.6523,-1.0371,0.00,177.05,189.68,1
9.866,-1.0820,-1.8480,0.1953,-0.0138,1.3984,-1.1586,-3.83,-7.14,-0.1523,-0.4219,10.6133,-0.1523,-0.7953,0.00,176.37,188.11,1
9.887,-2.9609,-1.7811,-0.1875,0.0148,-1.4570,-0.6618,-3.82,-6.99,-2.0703,-0.8047,7.7383,-2.0703,-1.0374,0.00,175.90,188.86,1
9.900,-6.0156,-2.2866,0.1211,-0.0052,-4.0625,-1.0463,-3.80,-7.00,-5.1328,-0.4961,5.1328,-5.1328,-1.9438,0.00,177.46,183.92,1
9.917,-4.2539,-3.4122,0.4180,0.0600,-3.4805,-2.0264,-3.78,-6.79,-3.4102,-0.1914,5.7070,-3.4102,-2.6497,0.00,175.19,187.06,1
9.939,-4.2891,-3.7045,-0.0039,0.1172,-1.8242,-2.2677,-3.76,-6.67,-2.9102,-0.6914,9.0820,-2.9102,-2.8841,0.00,173.67,183.12,1
9.951,-3.7070,-3.7478,-0.0898,0.0917,-0.0937,-2.0612,-3.73,-6.68,-2.9102,-0.6914,9.0820,-2.9102,-2.8881,0.00,167.95,181.65,1
9.970,-1.9922,-3.4705,1.6367,0.2950,4.1289,-0.7418,-3.72,-6.53,-0.2695,0.2695,12.4102,-0.2695,-2.3416,0.00,165.59,179.95,1
9.988,-1.0117,-2.8342,0.8711,0.5061,3.2539,0.4459,-3.74,-6.31,-0.5352,1.6836,12.6797,-0.5352,-1.7752,0.00,161.29,180.25,1
10.007,-3.3672,-2.4443,1.6055,0.9772,2.8789,1.4281,-3.77,-5.97,-2.7187,0.9961,12.0234,-2.7187,-1.8357,0.00,152.00,176.24,1
10.019,-3.3672,-2.5860,1.6055,1.0737,2.8789,1.6509,-3.79,-5.84,-5.2500,-0.3047,5.3984,-5.2500,-2.1738,0.00,148.96,172.50,1
10.038,-9.9102,-3.8800,-0.5000,0.8217,-7.8008,-0.1337,-3.84,-5.56,-9.3437,-1.1094,1.3398,-9.3437,-4.1285,0.00,143.35,172.06,1
10.057,-9.5859,-5.5643,-0.3398,0.4597,-6.1133,-2.1731,-3.86,-5.37,-9.0781,-0.9570,3.0273,-9.0781,-5.5488,0.00,138.03,172.86,1
10.070,-9.5859,-6.1820,-0.3398,0.3369,-6.1133,-2.7783,-3.87,-5.34,-6.1289,-0.8047,6.8516,-6.1289,-5.8550,0.00,130.72,174.64,1
10.087,-4.3828,-6.3194,-1.1445,0.0728,2.0000,-2.4820,-3.87,-5.30,-3.9062,-1.7617,11.1094,-3.9062,-5.4565,0.00,126.34,171.61,1
10.110,-1.9766,-5.2896,-0.6484,-0.2660,4.7656,-0.5292,-3.89,-5.30,-3.7148,-1.8398,9.3437,-3.7148,-4.4291,0.00,118.16,170.53,1
10.121,-4.1523,-4.9548,-1.2227,-0.3707,0.2461,-0.0775,-3.89,-5.30,-3.7148,-1.8398,9.3437,-3.7148,-4.3194,0.00,107.09,170.44,1
10.141,-7.6523,-5.2188,0.1211,-0.4547,-1.9219,-0.3002,-3.91,-5.32,-9.6484,-0.9570,1.4180,-9.6484,-5.3054,0.00,120.39,170.30,1
10.158,-10.0586,-6.4415,-0.3320,-0.3917,-7.6680,-2.0318,-3.91,-5.44,-2.2969,-0.0781,14.0547,-2.2969,-5.9490,0.00,125.88,171.20,1
10.177,0.5117,-5.3330,-1.4063,-0.2799,6.9023,-0.2107,-3.93,-5.56,0.9180,-2.0312,15.9727,0.9180,-3.9924,0.00,115.67,166.78,1
10.189,0.5117,-4.4352,-1.4063,-0.4529,6.9023,0.8818,-3.94,-5.57,-6.3203,0.7266,8.8477,-6.3203,-3.8172,0.00,103.96,167.67,1
10.209,-9.8672,-5.0480,-1.3594,-0.2127,-8.5508,0.2490,-3.96,-5.62,-9.5000,-1.9922,0.4961,-9.5000,-5.3743,0.00,106.18,166.53,1
10.226,-2.4375,-6.0982,0.7461,-0.4352,6.5508,-1.5429,-3.96,-5.77,-2.0703,0.1133,15.5859,-2.0703,-5.1365,0.00,99.86,161.34,1
10.240,-2.4375,-5.5359,0.7461,-0.2537,6.5508,-0.2997,-3.97,-5.81,-0.3437,-2.1055,13.9102,-0.3437,-4.5274,0.00,88.67,161.81,1
10.257,-8.5352,-4.6111,1.9727,-0.2665,-2.5586,0.9658,-4.00,-5.84,-8.1953,1.3398,6.4727,-8.1953,-4.8388,0.00,82.37,160.46,1
10.280,-4.1445,-5.2745,-0.2422,0.1567,1.2422,0.3481,-4.03,-5.91,-3.4844,0.3437,11.6445,-3.4844,-4.7178,0.00,73.99,155.26,1
10.291,-3.7812,-5.0719,0.9844,0.1935,2.6289,0.5963,-4.05,-5.93,-3.4844,0.3437,11.6445,-3.4844,-4.5284,0.00,59.61,157.46,1
10.311,-5.1445,-4.8413,-0.2695,0.2705,-2.3867,0.5189,-4.10,-5.99,-3.1016,-1.7227,9.8828,-3.1016,-4.4226,0.00,59.61,156.30,1
10.328,-3.3672,-4.5339,-1.0742,-0.0607,0.8750,0.4167,-4.11,-6.01,-3.8672,-0.3437,8.5039,-3.8672,-4.1092,0.00,59.61,152.56,1
10.347,-6.1562,-4.5088,-1.2969,-0.1417,-2.6016,0.0141,-4.12,-6.04,-5.9375,-1.9531,6.3984,-5.9375,-4.4849,0.00,59.61,153.35,1
10.359,-6.1562,-4.7619,-1.2969,-0.3191,-2.6016,-0.3877,-4.13,-6.00,-0.1133,-1.9922,15.0937,-0.1133,-4.2421,0.00,59.61,147.28,1
10.379,-3.8711,-3.8622,0.5508,-0.5126,2.4219,1.0299,-4.16,-5.99,-3.7148,-0.1133,11.4180,-3.7148,-3.6315,0.00,59.61,146.05,1
10.397,-4.4141,-3.9055,-1.2148,-0.2913,-1.3672,1.2013,-4.18,-5.93,-4.2891,-1.8789,7.6289,-4.2891,-3.7870,0.00,59.61,147.34,1
10.410,-4.4141,-3.9836,-1.2148,-0.4332,-1.3672,0.8068,-4.18,-5.87,-5.7070,0.9180,6.7852,-5.7070,-3.9776,0.00,59.61,146.20,1
10.427,-2.7422,-4.2758,0.0977,-0.0252,1.0156,0.0861,-4.21,-5.90,-2.6797,-0.5742,10.0000,-2.6797,-3.8972,0.00,59.61,145.94,1
10.450,-3.8242,-3.9191,-0.1328,-0.0187,0.6289,0.3436,-4.25,-5.87,-3.6406,-0.3437,11.0742,-3.6406,-3.7857,0.00,59.61,140.79,1
10.461,-3.6484,-3.8905,0.3359,0.0013,2.0937,0.5046,-4.28,-5.87,-3.6406,-0.3437,11.0742,-3.6406,-3.7634,0.00,59.61,140.25,1
10.478,-4.1367,-3.8609,-1.0742,-0.0166,1.3281,0.8940,-4.32,-5.74,-4.1758,-1.7617,10.3047,-4.1758,-3.8470,0.00,59.61,137.42,1
10.499,-3.7695,-3.8579,-0.1172,-0.1048,-0.3594,0.6437,-4.36,-5.65,-3.8672,-0.1914,10.3437,-3.8672,-3.8456,0.00,59.61,138.62,1
10.512,-3.7578,-3.8434,0.4961,-0.0576,1.3672,0.6277,-4.37,-5.59,-3.8672,-0.1914,10.3437,-3.8672,-3.8489,0.00,59.61,138.12,1
10.529,-5.2852,-4.0488,-0.3711,-0.0020,-4.2891,0.0110,-4.41,-5.53,-4.3281,-0.1914,8.3555,-4.3281,-4.2117,0.00,59.61,136.80,1
10.549,-4.1484,-4.1479,0.5117,0.0887,-0.6094,-0.3941,-4.44,-5.52,-4.7109,-1.1875,7.5469,-4.7109,-4.2754,0.00,59.61,133.23,1
10.567,-2.9609,-4.1246,0.0117,-0.0099,0.4609,-0.5457,-4.45,-5.57,-3.1797,-0.6914,9.4258,-3.1797,-4.0850,0.00,59.61,132.64,1
10.580,-2.9609,-3.9459,0.0117,-0.0066,0.4609,-0.3911,-4.46,-5.57,-2.8711,-0.6914,10.7305,-2.8711,-3.9212,0.00,59.61,133.00,1
10.597,-2.9453,-3.5397,-0.2930,-0.0247,0.1250,0.1397,-4.47,-5.57,-3.2187,-0.9961,9.0781,-3.2187,-3.6402,0.00,59.61,130.07,1
10.618,-4.2930,-3.4789,0.1367,-0.0664,0.2031,0.1418,-4.50,-5.57,-4.5977,-0.5742,9.1602,-4.5977,-3.8258,0.00,59.61,130.72,1
10.631,-4.0859,-3.6425,-0.2461,-0.0521,-0.5625,0.0941,-4.52,-5.57,-4.4062,-0.9570,8.3945,-4.4062,-3.9543,0.00,59.61,129.62,1
10.648,-4.2852,-3.7842,1.1719,0.0063,-0.8711,-0.1168,-4.54,-5.60,-4.6367,0.4609,8.0781,-4.6367,-4.1335,0.00,59.61,129.84,1
10.669,-3.1562,-3.7051,0.5195,0.2593,1.0078,0.0419,-4.56,-5.66,-3.3320,0.1914,10.4141,-3.3320,-3.9102,0.00,59.61,127.44,1
